,area of study,course_name,university_name,course_fee,course_link
1176,accounting,BA (Hons) in Accounting and Finance (Limerick),Griffith College,"EUR 36,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/BA-Hons-in-Accounting-and-Finance-Limerick/p/PRG-IE-00327639
1177,accounting,MSc in Accounting and Finance Management - Dublin,Griffith College,"EUR 14,000",https://www.idp.com/global/Categories/Griffith-College/MSc-in-Accounting-and-Finance-Management-Dublin/p/PRG-IE-00327687
1178,accounting,Postgraduate Diploma in Accounting and Finance Management - Dublin,Griffith College,"EUR 12,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/Postgraduate-Diploma-in-Accounting-and-Finance-Management-Dublin/p/PRG-IE-00327690
1179,accounting,Certificate IV in Accounting and Bookkeeping,Melbourne Polytechnic,"AUD 7,220",https://www.idp.com/global/Categories/Melbourne-Polytechnic/Certificate-IV-in-Accounting-and-Bookkeeping/p/PRG-AU-00329561
1180,accounting,Advanced Diploma of Accounting,TAFE Western Australia,"AUD 6,240",https://www.idp.com/global/Categories/TAFE-Western-Australia/Advanced-Diploma-of-Accounting/p/PRG-AU-00330174
1181,accounting,Certificate IV in Accounting and Bookkeeping,TAFE Western Australia,"AUD 6,240",https://www.idp.com/global/Categories/TAFE-Western-Australia/Certificate-IV-in-Accounting-and-Bookkeeping/p/PRG-AU-00330180
1182,accounting,Diploma of Accounting,Gordon Institute of TAFE,"AUD 7,145",https://www.idp.com/global/Categories/Gordon-Institute-of-TAFE/Diploma-of-Accounting/p/PRG-AU-00330265
1183,accounting,Advanced Diploma of Accounting,Sydney School of Business and Technology,"AUD 10,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/Advanced-Diploma-of-Accounting/p/PRG-AU-00331478
1184,accounting,Bachelor of Accounting / Bachelor of Science [Flexible Double Degree - Art...,The Australian National University,"AUD 193,536",https://www.idp.com/global/Categories/All-Accounting/Accounting/Bachelor-of-Accounting-Bachelor-of-Science-Flexible-Double-Degree-Arts-Social-Sciences-Business-Science/p/PRG-AU-00331861
1185,accounting,Certificate IV in Accounting and Bookkeeping,Holmesglen,"AUD 6,400",https://www.idp.com/global/Categories/Holmesglen/Certificate-IV-in-Accounting-and-Bookkeeping/p/PRG-AU-00333668
1186,accounting,Master of Professional Accounting (12 subjects) (068967E),Charles Sturt University,"AUD 47,904",https://www.idp.com/global/Categories/Charles-Sturt-University/Master-of-Professional-Accounting-12-subjects-068967E/p/PRG-AU-00333744
1187,accounting,MSc Accounting and Finance,University of Huddersfield,"GBP 16,000",https://www.idp.com/global/Categories/University-of-Huddersfield/MSc-Accounting-and-Finance/p/PRG-UK-00335504
