,location,course_link,duration,entry_score,course_qualification,intakes
2585,United States,https://www.idp.com/global/Categories/Northeastern-University/Bachelor-of-Science-in-Data-Science-and-Environmental-Science/p/PRG-US-00188566,10 Semester(s),6.0 IELTS,Double Major Degree,['september']
2586,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Design-for-Sustainable-Urban-Environments/p/PRG-US-00188982,4 Semester(s),7.0 IELTS,Masters Degree,"['january', 'september']"
2587,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Sciences/p/PRG-US-00189769,8 Semester(s),6.5 IELTS,Bachelor Degree,['august']
2588,United States,https://www.idp.com/global/Categories/San-Diego-State-University/Bachelor-of-Arts-in-Sustainability/p/PRG-US-00190278,8 Semester(s),6.5 IELTS,Bachelor Degree,['august']
2589,United States,https://www.idp.com/global/Categories/University-of-California---Davis/Bachelor-of-Science-in-Marine-and-Coastal-Science-Coastal-Environmental-Processes-or-Marine-Environmental-Chemistry/p/PRG-US-00191115,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'march', 'september']"
2590,United States,https://www.idp.com/global/Categories/University-of-California---Davis/Bachelor-of-Science-in-Sustainable-Environmental-Design/p/PRG-US-00191140,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'march', 'september']"
2591,United States,https://www.idp.com/global/Categories/University-of-Oklahoma/Master-of-Science-in-Environmental-Sustainability-Non-Thesis/p/PRG-US-00192362,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
2592,United States,https://www.idp.com/global/Categories/University-of-Cincinnati/Master-of-Public-Health-Epidemiology/p/PRG-US-00193891,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
2593,United States,https://www.idp.com/global/Categories/Central-Washington-University/Bachelor-of-Science-in-Environmental-Studies/p/PRG-US-00194457,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'march', 'june', 'september']"
2594,United States,https://www.idp.com/global/Categories/Central-Washington-University/Bachelor-of-Science-in-Primate-Behavior-and-Ecology/p/PRG-US-00194769,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'march', 'june', 'september']"
