,area of study,course_name,university_name,course_fee,course_link
333,environmental-science,Bachelor of Science in Conservation Law Enforcement,Texas Tech University,"USD 95,480",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Conservation-Law-Enforcement/p/PRG-US-00022569
334,environmental-science,Bachelor of Science in Environmental Systems,University of California - San Diego,"USD 177,732",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Systems/p/PRG-US-00026726
335,environmental-science,Bachelor of Science in Urban Ecology,Hofstra University,"USD 193,260",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Bachelor-of-Science-in-Urban-Ecology/p/PRG-US-00029127
336,environmental-science,Bachelor of Arts in Urban Ecology,Hofstra University,"USD 193,260",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Bachelor-of-Arts-in-Urban-Ecology/p/PRG-US-00029128
337,environmental-science,Bachelor of Arts in Environmental and Sustainability Studies,University of North Carolina at Greensboro,"USD 90,260",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-and-Sustainability-Studies/p/PRG-US-00029455
338,environmental-science,Master of Science in Natural Resources and Environmental Science,"University of Nevada, Reno","USD 23,480",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Natural-Resources-and-Environmental-Science/p/PRG-US-00031037
339,environmental-science,Doctor of Philosophy in Environmental Sciences,"University of Nevada, Reno","USD 62,612",https://www.idp.com/global/Categories/University-of-Nevada%2C-Reno/Doctor-of-Philosophy-in-Environmental-Sciences/p/PRG-US-00031100
340,environmental-science,Certificate in Emergency Communications and Response,MacEwan University,"CAD 13,400",https://www.idp.com/global/Categories/MacEwan-University/Certificate-in-Emergency-Communications-and-Response/p/PRG-CA-00090528
341,environmental-science,Bachelor of Environmental Management (Honours),Lakehead University,"CAD 100,000",https://www.idp.com/global/Categories/Lakehead-University/Bachelor-of-Environmental-Management-Honours/p/PRG-CA-00091394
342,environmental-science,Master of Science in Ecology and Evolutionary Biology,University of Toronto,"CAD 39,913",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Master-of-Science-in-Ecology-and-Evolutionary-Biology/p/PRG-CA-00091659
343,environmental-science,Honours Bachelor of Science in Environmental Science - Scarborough,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/University-of-Toronto/Honours-Bachelor-of-Science-in-Environmental-Science-Scarborough/p/PRG-CA-00091721
344,environmental-science,Honours Bachelor of Science in Environmental Biology - Scarborough,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Honours-Bachelor-of-Science-in-Environmental-Biology-Scarborough/p/PRG-CA-00091724
345,environmental-science,Honours Bachelor of Science in Environment and Health,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/University-of-Toronto/Honours-Bachelor-of-Science-in-Environment-and-Health/p/PRG-CA-00091853
346,environmental-science,Honours Bachelor of Science in Environment and Toxicology,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/University-of-Toronto/Honours-Bachelor-of-Science-in-Environment-and-Toxicology/p/PRG-CA-00091855
347,environmental-science,Honours Bachelor of Science in Biodiversity and Conservation Biology,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/University-of-Toronto/Honours-Bachelor-of-Science-in-Biodiversity-and-Conservation-Biology/p/PRG-CA-00091871
348,environmental-science,Honours Bachelor of Arts in Environmental Ethics,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/University-of-Toronto/Honours-Bachelor-of-Arts-in-Environmental-Ethics/p/PRG-CA-00091925
349,environmental-science,Honours Bachelor of Arts in Environmental Studies,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/University-of-Toronto/Honours-Bachelor-of-Arts-in-Environmental-Studies/p/PRG-CA-00091926
350,environmental-science,MPhil Evolution and Ecology,University of Lincoln,"GBP 24,150",https://www.idp.com/global/Categories/Environmental-Science/Ecology/MPhil-Evolution-and-Ecology/p/PRG-UK-00163635
351,environmental-science,Doctor of Philosophy in Environmental Health Sciences,University of Arizona,"USD 67,200",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Environmental-Health-Sciences/p/PRG-US-00013178
352,environmental-science,Bachelor of Arts in Ecology and Evolutionary Biology,University of Arizona,"USD 146,400",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Bachelor-of-Arts-in-Ecology-and-Evolutionary-Biology/p/PRG-US-00013044
353,environmental-science,Bachelor of Science in Geography - Environmental Studies,Brigham Young University - Provo,"USD 47,760",https://www.idp.com/global/Categories/Brigham-Young-University---Provo/Bachelor-of-Science-in-Geography-Environmental-Studies/p/PRG-US-00014107
354,environmental-science,Bachelor of Science in Environmental Science,Brigham Young University - Provo,"USD 47,760",https://www.idp.com/global/Categories/Brigham-Young-University---Provo/Bachelor-of-Science-in-Environmental-Science/p/PRG-US-00014126
355,environmental-science,"Master of Science in Biology - Ecology, Evolution and Organismal Biology",University of Utah,"USD 38,946",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Master-of-Science-in-Biology-Ecology-Evolution-and-Organismal-Biology/p/PRG-US-00018652
356,environmental-science,"Doctor of Philosophy in Biology - Ecology, Evolution and Organismal Biolog...",University of Utah,"USD 77,891",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Doctor-of-Philosophy-in-Biology-Ecology-Evolution-and-Organismal-Biology/p/PRG-US-00018670
357,environmental-science,Doctor of Jurisprudence/Master of Science in Environmental Toxicology,Texas Tech University,"USD 89,403",https://www.idp.com/global/Categories/Texas-Tech-University/Doctor-of-JurisprudenceMaster-of-Science-in-Environmental-Toxicology/p/PRG-US-00022468
358,environmental-science,Master of Science in Environmental Toxicology,Texas Tech University,"USD 35,060",https://www.idp.com/global/Categories/Texas-Tech-University/Master-of-Science-in-Environmental-Toxicology/p/PRG-US-00022549
359,environmental-science,Bachelor of Science in Conservation Law Enforcement,Texas Tech University,"USD 95,480",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Conservation-Law-Enforcement/p/PRG-US-00022569
360,environmental-science,Bachelor of Science in Environmental Systems,University of California - San Diego,"USD 177,732",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Systems/p/PRG-US-00026726
361,environmental-science,Bachelor of Science in Urban Ecology,Hofstra University,"USD 193,260",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Bachelor-of-Science-in-Urban-Ecology/p/PRG-US-00029127
362,environmental-science,Bachelor of Arts in Urban Ecology,Hofstra University,"USD 193,260",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Bachelor-of-Arts-in-Urban-Ecology/p/PRG-US-00029128
363,environmental-science,Bachelor of Arts in Environmental and Sustainability Studies,University of North Carolina at Greensboro,"USD 90,260",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-and-Sustainability-Studies/p/PRG-US-00029455
364,environmental-science,Master of Science in Natural Resources and Environmental Science,"University of Nevada, Reno","USD 23,480",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Natural-Resources-and-Environmental-Science/p/PRG-US-00031037
365,environmental-science,Doctor of Philosophy in Environmental Sciences,"University of Nevada, Reno","USD 62,612",https://www.idp.com/global/Categories/University-of-Nevada%2C-Reno/Doctor-of-Philosophy-in-Environmental-Sciences/p/PRG-US-00031100
366,environmental-science,Master of Science in Environmental Sciences,"University of Nevada, Reno","USD 31,306",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Sciences/p/PRG-US-00031101
367,environmental-science,Bachelor of Science in Ecohydrology,"University of Nevada, Reno","USD 62,612",https://www.idp.com/global/Categories/University-of-Nevada%2C-Reno/Bachelor-of-Science-in-Ecohydrology/p/PRG-US-00031122
368,environmental-science,"Doctor of Philosophy in Ecology, Evolution and Conservation Biology","University of Nevada, Reno","USD 62,612",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Doctor-of-Philosophy-in-Ecology-Evolution-and-Conservation-Biology/p/PRG-US-00031121
369,environmental-science,Master of Science in Environmental Studies,SUNY College of Environmental Science and Forestry,"USD 47,120",https://www.idp.com/global/Categories/SUNY-College-of-Environmental-Science-and-Forestry/Master-of-Science-in-Environmental-Studies/p/PRG-US-00031529
370,environmental-science,Bachelor of Archaeological Practice / Bachelor of Environment and Sustaina...,The Australian National University,"AUD 193,536",https://www.idp.com/global/Categories/The-Australian-National-University/Bachelor-of-Archaeological-Practice-Bachelor-of-Environment-and-Sustainability-Flexible-Double-Degree-Arts-Social-Sciences-Business-Science/p/PRG-AU-00207629
371,environmental-science,Bachelor of Environmental Management,University of the Sunshine Coast,"AUD 84,000",https://www.idp.com/global/Categories/University-of-the-Sunshine-Coast/Bachelor-of-Environmental-Management/p/PRG-AU-00228127
372,environmental-science,Diploma in Outdoor Environmental Studies,University of the Sunshine Coast,"AUD 24,000",https://www.idp.com/global/Categories/University-of-the-Sunshine-Coast/Diploma-in-Outdoor-Environmental-Studies/p/PRG-AU-00228143
373,environmental-science,Graduate Certificate in Environmental Assessment and Management,Murdoch University,"AUD 17,013",https://www.idp.com/global/Categories/Murdoch-University/Graduate-Certificate-in-Environmental-Assessment-and-Management/p/PRG-AU-00232377
374,environmental-science,Master of Biosecurity,Murdoch University,"AUD 51,040",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Biosecurity/p/PRG-AU-00232376
375,environmental-science,Bachelor of Liberal Arts and Science in Ecology and Evolutionary Biology,The University of Sydney,"AUD 138,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Liberal-Arts-and-Science-in-Ecology-and-Evolutionary-Biology/p/PRG-AU-00233548
376,environmental-science,Bachelor of Science and Bachelor of Laws in Environmental Studies,The University of Sydney,"AUD 230,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-and-Bachelor-of-Laws-in-Environmental-Studies/p/PRG-AU-00234825
377,environmental-science,Bachelor of Science and Master of Nursing - Environmental Studies,The University of Sydney,"AUD 184,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-and-Master-of-Nursing-Environmental-Studies/p/PRG-AU-00234874
378,environmental-science,MPhil Evolution and Ecology,University of Lincoln,"GBP 24,150",https://www.idp.com/global/Categories/Environmental-Science/Ecology/MPhil-Evolution-and-Ecology/p/PRG-UK-00163635
379,environmental-science,"BSc (Hons) Planning, Environment and Development",Queen's University Belfast,"GBP 52,200",https://www.idp.com/global/Categories/Queen%27s-University-Belfast/BSc-Hons-Planning-Environment-and-Development/p/PRG-UK-00185557
380,environmental-science,Bachelor of Science in Environmental Education and Interpretation,SUNY College of Environmental Science and Forestry,"USD 76,200",https://www.idp.com/global/Categories/SUNY-College-of-Environmental-Science-and-Forestry/Bachelor-of-Science-in-Environmental-Education-and-Interpretation/p/PRG-US-00031619
381,environmental-science,Doctor of Philosophy in Chemical Ecology,SUNY College of Environmental Science and Forestry,"USD 70,680",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Doctor-of-Philosophy-in-Chemical-Ecology/p/PRG-US-00031591
382,environmental-science,Bachelor of Science in Environmental Science,SUNY College of Environmental Science and Forestry,"USD 76,200",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science/p/PRG-US-00031622
383,environmental-science,Bachelor of Science in Environmental Science,Indiana University - Purdue University Indianapolis,"USD 126,504",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science/p/PRG-US-00031751
384,environmental-science,Master of Science in Environmental Studies,Florida International University,"USD 36,060",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Studies/p/PRG-US-00032040
385,environmental-science,Bachelor of Science in Environmental Studies,Florida International University,"USD 74,264",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Studies/p/PRG-US-00032088
386,environmental-science,Doctor of Philosophy in Environmental Studies,University of California - Santa Cruz,"USD 144,555",https://www.idp.com/global/Categories/University-of-California---Santa-Cruz/Doctor-of-Philosophy-in-Environmental-Studies/p/PRG-US-00032752
387,environmental-science,Master of Arts in Biology - Ecology and Evolutionary,University of California - Santa Cruz,"USD 57,822",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Master-of-Arts-in-Biology-Ecology-and-Evolutionary/p/PRG-US-00032816
388,environmental-science,Bachelor of Arts in Ecology and Evolutionary Biology,Brown University,"USD 237,016",https://www.idp.com/global/Categories/Brown-University/Bachelor-of-Arts-in-Ecology-and-Evolutionary-Biology/p/PRG-US-00035549
389,environmental-science,"BSc (Hons) Planning, Environment and Development",Queen's University Belfast,"GBP 52,200",https://www.idp.com/global/Categories/Queen%27s-University-Belfast/BSc-Hons-Planning-Environment-and-Development/p/PRG-UK-00185557
390,environmental-science,Master of Arts in Global Governance and Sustainable Development,Middlesex University - Dubai Campus,"AED 64,600",https://www.idp.com/global/Categories/Middlesex-University---Dubai-Campus/Master-of-Arts-in-Global-Governance-and-Sustainable-Development/p/PRG-UK-00247287
391,environmental-science,Bachelor of Environmental Science and Management (with specialisations),Charles Sturt University,"AUD 121,600",https://www.idp.com/global/Categories/Charles-Sturt-University/Bachelor-of-Environmental-Science-and-Management-with-specialisations/p/PRG-AU-00059243
392,environmental-science,Bachelor of Science (Biodiversity and Conservation),Flinders University,"AUD 110,100",https://www.idp.com/global/Categories/Flinders-University/Bachelor-of-Science-Biodiversity-and-Conservation/p/PRG-AU-00059225
393,environmental-science,Graduate Certificate in Sustainability,The University of Sydney,"AUD 25,500",https://www.idp.com/global/Categories/The-University-of-Sydney/Graduate-Certificate-in-Sustainability/p/PRG-AU-00059482
394,environmental-science,Doctor of Philosophy (Sustainable Resource Management),The University of Newcastle,"AUD 166,080",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-Sustainable-Resource-Management/p/PRG-AU-00061371
395,environmental-science,Bachelor of Environmental Science,RMIT University,"AUD 109,440",https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Environmental-Science/p/PRG-AU-00061780
396,environmental-science,Diploma of Conservation and Land Management,Holmesglen,"AUD 20,700",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Diploma-of-Conservation-and-Land-Management/p/PRG-AU-00062186
397,environmental-science,Master of Science (Water Resources Management),Flinders University,"AUD 76,000",https://www.idp.com/global/Categories/Flinders-University/Master-of-Science-Water-Resources-Management/p/PRG-AU-00062662
398,environmental-science,Graduate Diploma in Science (Water Resources Management),Flinders University,"AUD 38,000",https://www.idp.com/global/Categories/Flinders-University/Graduate-Diploma-in-Science-Water-Resources-Management/p/PRG-AU-00062664
399,environmental-science,Graduate Diploma in Environment,The University of Melbourne,"AUD 37,908",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Graduate-Diploma-in-Environment/p/PRG-AU-00064711
400,environmental-science,Master of Arts in Global Governance and Sustainable Development,Middlesex University - Dubai Campus,"AED 64,600",https://www.idp.com/global/Categories/Middlesex-University---Dubai-Campus/Master-of-Arts-in-Global-Governance-and-Sustainable-Development/p/PRG-UK-00247287
401,environmental-science,Bachelor of Science in Evolution and Ecology,Ohio State University - Columbus,"USD 134,008",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Bachelor-of-Science-in-Evolution-and-Ecology/p/PRG-US-00002828
402,environmental-science,Doctor of Philosophy in Environmental Science,Ohio State University - Columbus,"USD 111,420",https://www.idp.com/global/Categories/Ohio-State-University---Columbus/Doctor-of-Philosophy-in-Environmental-Science/p/PRG-US-00002913
403,environmental-science,Master of Science in Environmental Science,Ohio State University - Columbus,"USD 74,280",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Science/p/PRG-US-00002914
404,environmental-science,"Master of Science in Evolution, Ecology and Organismal Biology",Ohio State University - Columbus,"USD 55,710",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Master-of-Science-in-Evolution-Ecology-and-Organismal-Biology/p/PRG-US-00002912
405,environmental-science,Bachelor of Science in Agriculture - Environmental Science (Environmental ...,Oklahoma State University,"USD 112,880",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Agriculture-Environmental-Science-Environmental-Policy/p/PRG-US-00003398
406,environmental-science,Master of Science in Environmental Science (Non-Thesis),Oklahoma State University,"USD 51,960",https://www.idp.com/global/Categories/Oklahoma-State-University/Master-of-Science-in-Environmental-Science-Non-Thesis/p/PRG-US-00003439
407,environmental-science,Bacheor of Arts in Environmental Biology,Columbia University,"USD 257,856",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Bacheor-of-Arts-in-Environmental-Biology/p/PRG-US-00004546
408,environmental-science,Doctor of Philosophy in Sustainable Development,Columbia University,"USD 245,120",https://www.idp.com/global/Categories/Columbia-University/Doctor-of-Philosophy-in-Sustainable-Development/p/PRG-US-00004574
409,environmental-science,Doctor of Public Health in Environmental Health Sciences,Columbia University,"USD 122,940",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Public-Health-in-Environmental-Health-Sciences/p/PRG-US-00004617
410,environmental-science,Bachelor of Science in Environmental Science,Hawaii Pacific University,,https://www.idp.com/global/Categories/Hawaii-Pacific-University/Bachelor-of-Science-in-Environmental-Science/p/PRG-US-00008507
411,environmental-science,Bachelor of Science in Environmental Chemistry,St. Edward's University,"USD 193,304",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Chemistry/p/PRG-US-00008701
412,environmental-science,Doctor of Philosphy in Ecology and Evolutionary Biology,Brown University,"USD 296,270",https://www.idp.com/global/Categories/Environmental-Science/Ecology/Doctor-of-Philosphy-in-Ecology-and-Evolutionary-Biology/p/PRG-US-00010927
413,environmental-science,Bachelor of Arts in Environmental Studies,Brown University,"USD 237,016",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies/p/PRG-US-00010997
414,environmental-science,Bachelor of Arts in Environmental and Sustainability Studies,University of Utah,"USD 117,855",https://www.idp.com/global/Categories/University-of-Utah/Bachelor-of-Arts-in-Environmental-and-Sustainability-Studies/p/PRG-US-00045993
415,environmental-science,Bachelor of Arts in Environmental Science,University of Denver,"USD 210,384",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Science/p/PRG-US-00047899
416,environmental-science,"Doctor of Philosophy in Ecology, Evolution, and Environmental Biology",Columbia University,"USD 147,072",https://www.idp.com/global/Categories/Columbia-University/Doctor-of-Philosophy-in-Ecology-Evolution-and-Environmental-Biology/p/PRG-US-00050808
417,environmental-science,Bachelor of Arts in Sustainability and the Environment,Florida International University,"USD 74,264",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Sustainability-and-the-Environment/p/PRG-US-00051882
418,environmental-science,Master of Professional Studies in Environmental Studies - Environmental Po...,SUNY College of Environmental Science and Forestry,"USD 23,560",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Professional-Studies-in-Environmental-Studies-Environmental-Policy/p/PRG-US-00052806
419,environmental-science,Master of Professional Studies in Environmental Studies - Environmental Co...,SUNY College of Environmental Science and Forestry,"USD 23,560",https://www.idp.com/global/Categories/SUNY-College-of-Environmental-Science-and-Forestry/Master-of-Professional-Studies-in-Environmental-Studies-Environmental-Communication/p/PRG-US-00052809
420,environmental-science,Master of Science in Environmental Studies - Environmental Communication,SUNY College of Environmental Science and Forestry,"USD 47,120",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Studies-Environmental-Communication/p/PRG-US-00052808
421,environmental-science,Master of Science in Environmental Monitoring and Modeling,SUNY College of Environmental Science and Forestry,"USD 47,120",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Monitoring-and-Modeling/p/PRG-US-00052814
422,environmental-science,Bachelor of Arts in Environmental Science,Columbia University,"USD 257,856",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Science/p/PRG-US-00056985
423,environmental-science,Master of Science in Ecosystem Restoration,SUNY College of Environmental Science and Forestry,"USD 47,120",https://www.idp.com/global/Categories/SUNY-College-of-Environmental-Science-and-Forestry/Master-of-Science-in-Ecosystem-Restoration/p/PRG-US-00058120
424,environmental-science,Master of Professional Studies in Ecosystem Restoration,SUNY College of Environmental Science and Forestry,"USD 35,340",https://www.idp.com/global/Categories/SUNY-College-of-Environmental-Science-and-Forestry/Master-of-Professional-Studies-in-Ecosystem-Restoration/p/PRG-US-00058121
425,environmental-science,Master of Science in Coupled Natural and Human Systems,SUNY College of Environmental Science and Forestry,"USD 47,120",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Coupled-Natural-and-Human-Systems/p/PRG-US-00058118
426,environmental-science,Master of Professional Studies in Coupled Natural and Human Systems,SUNY College of Environmental Science and Forestry,"USD 35,340",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Professional-Studies-in-Coupled-Natural-and-Human-Systems/p/PRG-US-00058119
427,environmental-science,Master of Science in Bioenvironmental Engineering,SUNY College of Environmental Science and Forestry,"USD 35,340",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Bioenvironmental-Engineering/p/PRG-US-00058132
428,environmental-science,Bachelor of Science in Interdisciplinary Studies - Environmental Science,Long Island University - C.W. Post,"USD 148,728",https://www.idp.com/global/Categories/Long-Island-University---C-W-Post/Bachelor-of-Science-in-Interdisciplinary-Studies-Environmental-Science/p/PRG-US-00058235
429,environmental-science,"Doctor of Philosophy in Earth, Environmental and Planetary Sciences",Brown University,"USD 296,270",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Earth-Environmental-and-Planetary-Sciences/p/PRG-US-00125660
430,environmental-science,Bachelor of Science in Environmental Science - Water Science,Simon Fraser University,"CAD 117,600",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science-Water-Science/p/PRG-CA-00087875
431,environmental-science,Master of Natural Resources and Environmental Studies,University of Northern British Columbia,"CAD 20,582",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Natural-Resources-and-Environmental-Studies/p/PRG-CA-00088195
432,environmental-science,Doctor of Philosophy in Natural Resources and Environmental Studies,University of Northern British Columbia,"CAD 46,309",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Natural-Resources-and-Environmental-Studies/p/PRG-CA-00088194
433,environmental-science,Master of Arts in Natural Resources and Environmental Studies,University of Northern British Columbia,"CAD 20,582",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Arts-in-Natural-Resources-and-Environmental-Studies/p/PRG-CA-00088201
434,environmental-science,Master of Science in Natural Resources and Environmental Studies,University of Northern British Columbia,"CAD 20,582",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Natural-Resources-and-Environmental-Studies/p/PRG-CA-00088210
435,environmental-science,Certificate in Traditional Ecological Knowledge,University of Northern British Columbia,"CAD 22,021",https://www.idp.com/global/Categories/University-of-Northern-British-Columbia/Certificate-in-Traditional-Ecological-Knowledge/p/PRG-CA-00088216
436,environmental-science,Bachelor of Science in Environmental Science,University of Northern British Columbia,"CAD 88,084",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science/p/PRG-CA-00088241
437,environmental-science,Bachelor of Science in Environmental Science (Honours),University of Northern British Columbia,"CAD 88,084",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science-Honours/p/PRG-CA-00088240
438,environmental-science,Bachelor of Arts in Environmental and Sustainability Studies,University of Northern British Columbia,"CAD 88,084",https://www.idp.com/global/Categories/University-of-Northern-British-Columbia/Bachelor-of-Arts-in-Environmental-and-Sustainability-Studies/p/PRG-CA-00088269
439,environmental-science,Graduate Diploma in Education in Urban Environments,York University,"CAD 18,825",https://www.idp.com/global/Categories/York-University/Graduate-Diploma-in-Education-in-Urban-Environments/p/PRG-CA-00088289
440,environmental-science,Bachelor of Science in Environmental Biology (Honours),York University,"CAD 125,986",https://www.idp.com/global/Categories/York-University/Bachelor-of-Science-in-Environmental-Biology-Honours/p/PRG-CA-00088445
441,environmental-science,Bachelor in Environmental Studies,York University,"CAD 94,489",https://www.idp.com/global/Categories/York-University/Bachelor-in-Environmental-Studies/p/PRG-CA-00088456
442,environmental-science,Bachelor of Disaster and Emergency Management (Honours),York University,"CAD 125,986",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Disaster-and-Emergency-Management-Honours/p/PRG-CA-00088461
443,environmental-science,Bachelor of Science in Earth and Environmental Sciences (Okanagan),University of British Columbia,"CAD 163,061",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Earth-and-Environmental-Sciences-Okanagan/p/PRG-CA-00088833
444,environmental-science,Master of Environmental Sciences,University of Guelph,"CAD 22,621",https://www.idp.com/global/Categories/University-of-Guelph/Master-of-Environmental-Sciences/p/PRG-CA-00089136
445,environmental-science,Doctor of Philosophy in Environmental Sciences,University of Guelph,"CAD 59,042",https://www.idp.com/global/Categories/University-of-Guelph/Doctor-of-Philosophy-in-Environmental-Sciences/p/PRG-CA-00089138
446,environmental-science,Bachelor of Science in Environmental Sciences,University of Guelph,"CAD 106,920",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Sciences/p/PRG-CA-00089179
447,environmental-science,Bachelor of Science in Environmental Geochemistry,University of New Brunswick,"CAD 88,084",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Geochemistry/p/PRG-CA-00089257
448,environmental-science,Bachelor of Science in Environmental Biology,University of New Brunswick,"CAD 88,084",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Biology/p/PRG-CA-00089254
449,environmental-science,Bachelor of Science in Environment and Natural Resources,University of New Brunswick,"CAD 88,084",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environment-and-Natural-Resources/p/PRG-CA-00089265
450,environmental-science,Bachelor of Science in Environmental Science,Memorial University of Newfoundland,"CAD 45,840",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science/p/PRG-CA-00089845
451,environmental-science,Bachelor of Science in Environmental Physics (Honours),Memorial University of Newfoundland,"CAD 45,840",https://www.idp.com/global/Categories/Memorial-University-of-Newfoundland/Bachelor-of-Science-in-Environmental-Physics-Honours/p/PRG-CA-00089852
452,environmental-science,Master of Environmental Studies (Research based),Queen's University,"CAD 25,855",https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Environmental-Studies-Research-based/p/PRG-CA-00090063
453,environmental-science,Bachelor of Science in Environmental Studies,Trinity Western University,"CAD 89,040",https://www.idp.com/global/Categories/Trinity-Western-University/Bachelor-of-Science-in-Environmental-Studies/p/PRG-CA-00090204
454,environmental-science,Certificate in Emergency Communications and Response,MacEwan University,"CAD 13,400",https://www.idp.com/global/Categories/MacEwan-University/Certificate-in-Emergency-Communications-and-Response/p/PRG-CA-00090528
