,location,course_link,duration,entry_score,course_qualification,intakes
0,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Design/p/PRG-AU-00118926,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
1,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Bachelor-of-Design/p/PRG-AU-00213217,3 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july', 'august']"
2,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Professional-Writing/p/PRG-NZ-00276271,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
3,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Professional-Writing/p/PRG-NZ-00369371,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
4,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Design/p/PRG-AU-00061848,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
5,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Design-Innovation/p/PRG-NZ-00329957,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
6,Canada,https://www.idp.com/global/Categories/International-College-of-Manitoba-%28Navitas%29-at-University-of-Manitoba/UTP-Stage-II-Arts/p/PRG-CA-00096926,1 Year(s),,Foundation for Undergraduate,"['january', 'may', 'september']"
7,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Design-Innovation-Fashion-Design-Technology/p/PRG-NZ-00329961,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
8,United Kingdom,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Design-Management-MA/p/PRG-UK-00077540,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
9,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Master-of-Design/p/PRG-NZ-00168885,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'july', 'september']"
10,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/New-Zealand-Diploma-in-Creativity-Level-5/p/PRG-NZ-00304592,1 Year(s),,Diploma level 5,['march']
11,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/New-Zealand-Diploma-in-Creativity-Level-6/p/PRG-NZ-00304593,1 Year(s),,Diploma level 6,['march']
12,United Kingdom,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/MAPGCert-Storytelling/p/PRG-UK-00340877,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
13,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Creative-Industries/p/PRG-AU-00061915,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
14,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Design/p/PRG-NZ-00074183,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
15,Australia,https://www.idp.com/global/Categories/Art-and-Design/Fashion-Design/Master-of-Fashion-Entrepreneurship/p/PRG-AU-00116688,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
16,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Structural-Packaging-Design-and-Management/p/PRG-CA-00240998,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
17,Australia,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Design-Communication-Design/p/PRG-AU-00061793,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
18,Australia,https://www.idp.com/global/Categories/Western-Sydney-University/Master-of-Art-Therapy/p/PRG-AU-00296407,2 Year(s),6.5 IELTS,Masters Degree (Coursework),['march']
19,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Interaction-Design/p/PRG-AU-00119148,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
20,Australia,https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Master-of-Design/p/PRG-AU-00181884,2 Year(s),6.5 IELTS,Masters Degree (Research),"['march', 'august']"
21,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Design/p/PRG-AU-00164475,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
22,United Kingdom,https://www.idp.com/global/Categories/Lancaster-University/Arts-Management-MA/p/PRG-UK-00204950,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
23,United States,https://www.idp.com/global/Categories/Maryland-Institute-College-of-Art/Bachelor-of-Fine-Arts-in-Illustration/p/PRG-US-00009159,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
24,United Kingdom,https://www.idp.com/global/Categories/University-of-Southampton/MA-Fashion-Management/p/PRG-UK-00106602,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
25,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Diploma-in-Creative-Industries/p/PRG-AU-00303121,12 Month(s),,Diploma,['feb']
26,Australia,https://www.idp.com/global/Categories/Macquarie-University/Standard-Foundation-Program-Arts-Stream/p/PRG-AU-00163543,,,Foundation,"['january', 'september', 'october']"
27,Australia,https://www.idp.com/global/Categories/Macquarie-University/Standard-Foundation-Program-Science-and-Engineering-stream-085296J/p/PRG-AU-00374009,,,Foundation,"['january', 'september', 'october']"
28,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Interaction-Design-and-Electronic-Arts/p/PRG-AU-00060911,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
29,Australia,https://www.idp.com/global/Categories/QUT-International-College/Diploma-in-Creative-Industries/p/PRG-AU-00063101,8 Month(s),,Diploma,"['feb', 'june', 'october']"
30,Australia,https://www.idp.com/global/Categories/Macquarie-University/Standard-Foundation-Program-Business-and-Commerce-stream-085296J/p/PRG-AU-00374007,,,Foundation,"['january', 'april', 'september', 'october']"
31,United States,https://www.idp.com/global/Categories/Pratt-Institute/Associate-of-Occupational-Studies-in-Illustration/p/PRG-US-00008493,4 Semester(s),,Associate Degree,"['january', 'august']"
32,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Writing/p/PRG-NZ-00276867,12 Month(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
33,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Master-of-Design-Innovation-Design-for-Social-Innovation/p/PRG-NZ-00330121,1 Year(s),6.5 IELTS,Masters Degree (Research),['feb']
34,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Master-of-Design-Innovation-Media-Design/p/PRG-NZ-00330123,1 Year(s),6.5 IELTS,Masters Degree (Research),['feb']
35,Australia,https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Swinburne-Foundation-Year-Design-8-months/p/PRG-AU-00161145,8 Month(s),,Foundation,"['feb', 'march', 'june', 'october']"
36,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Master-of-Design-Innovation/p/PRG-NZ-00074883,1 Year(s),6.5 IELTS,Masters Degree (Research),['feb']
37,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Master-of-Design-Innovation-Industrial-Design/p/PRG-NZ-00330122,1 Year(s),6.5 IELTS,Masters Degree (Research),['feb']
38,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Fashion-Design/Graduate-Diploma-in-Fashion-Design-and-Technology-Level-7-Invercargill/p/PRG-NZ-00165839,1 Year(s),,(Graduate) Diploma level 7,['feb']
39,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Design/p/PRG-AU-00344745,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['january', 'feb', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']"
40,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-International-Finance-Digital-Transformation/p/PRG-AU-00369721,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
41,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-International-Finance-Arts-and-Cultural-Industries/p/PRG-AU-00369718,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
42,United Kingdom,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/MSc-Design-and-Digital-Media/p/PRG-UK-00084051,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
43,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-BusinessBachelor-of-Design-Fashion/p/PRG-AU-00299294,4 Year(s),6.5 IELTS,Dual Degree,['feb']
44,United Kingdom,https://www.idp.com/global/Categories/University-of-Edinburgh/MA-eca-Design-for-Change/p/PRG-UK-00271070,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
45,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Diploma-of-Arts-Stage-2-Fast-Track/p/PRG-AU-00341195,8 Month(s),,Diploma,['october']
46,Canada,https://www.idp.com/global/Categories/York-University/Master-of-Business-Administration-Arts-Media-and-Entertainment-Management/p/PRG-CA-00289088,16 Month(s),7.0 IELTS,Masters Degree,"['january', 'september']"
47,Australia,https://www.idp.com/global/Categories/South-Australian-Institute-of-Business-and-Technology-%28SAIBT%29/Diploma-of-Arts-Stage-2/p/PRG-AU-00302768,1 Year(s),,Diploma,"['feb', 'june', 'october']"
48,Australia,https://www.idp.com/global/Categories/South-Australian-Institute-of-Business-and-Technology-%28SAIBT%29/Diploma-of-Arts-Stage-1/p/PRG-AU-00118107,1 Year(s),,Diploma,"['feb', 'june', 'october']"
49,Australia,https://www.idp.com/global/Categories/South-Australian-Institute-of-Business-and-Technology-%28SAIBT%29/Diploma-of-Arts-Stage-1/p/PRG-AU-00369663,8 Month(s),,Diploma,"['feb', 'june', 'october']"
50,United Kingdom,https://www.idp.com/global/Categories/University-of-Southampton/MA-Design-Management/p/PRG-UK-00106603,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
51,Canada,https://www.idp.com/global/Categories/Red-River-College/Post-Graduate-Diploma-in-Communication-Design/p/PRG-CA-00364802,1 Year(s),6.5 IELTS,Graduate Diploma,['august']
52,Australia,https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Diploma-of-Design-UniLink-8-months/p/PRG-AU-00059088,8 Month(s),,Unilink Diploma,"['march', 'june', 'october']"
53,United States,https://www.idp.com/global/Categories/Maryland-Institute-College-of-Art/Master-of-Arts-in-Illustration/p/PRG-US-00279686,2 Semester(s),6.0 IELTS,Masters Degree,['august']
54,United States,https://www.idp.com/global/Categories/Maryland-Institute-College-of-Art/Master-of-Fine-Arts-in-Illustration-Practice/p/PRG-US-00036873,4 Semester(s),6.0 IELTS,Masters Degree,['august']
55,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Arts/p/PRG-NZ-00073793,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
56,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Visual-Arts/p/PRG-NZ-00074981,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
57,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Design-in-Communication-Design/p/PRG-NZ-00074982,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
58,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Design-Honours/p/PRG-NZ-00191467,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['feb']
59,New Zealand,https://www.idp.com/global/Categories/Yoobee-Colleges/Certificate-in-Creative-Media/p/PRG-NZ-00299739,20 Week(s),,Certificate level 4,['feb']
60,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Visual-arts/Master-of-Arts/p/PRG-NZ-00304761,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
61,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Design/p/PRG-NZ-00100675,1 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'july']"
62,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Design-Innovation-Media-Design/p/PRG-NZ-00199602,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
63,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Arts/p/PRG-NZ-00074124,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
64,New Zealand,https://www.idp.com/global/Categories/AUT/Graduate-Diploma-in-Arts/p/PRG-NZ-00075017,1 Year(s),6.5 IELTS,(Graduate) Diploma level 7,"['march', 'july']"
65,New Zealand,https://www.idp.com/global/Categories/University-of-Otago-Language-Centre-and-Foundation-Year/Foundation-Year-Arts/p/PRG-NZ-00096938,1 Year(s),,Foundation,"['feb', 'march', 'june', 'october']"
66,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Product-Design/Doctor-of-Philosophy-in-Product-Design/p/PRG-NZ-00369027,3 Year(s),6.5 IELTS,Ph.D.,[]
67,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-User-Experience-Design/p/PRG-NZ-00257265,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),['july']
68,New Zealand,https://www.idp.com/global/Categories/Unitec-New-Zealand-Limited/Postgraduate-Diploma-in-Creative-Practice/p/PRG-NZ-00202069,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july']"
69,United Kingdom,https://www.idp.com/global/Categories/Art-and-Design/Fashion-Design/Fashion-Enterprise-and-Society-MA/p/PRG-UK-00112391,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
70,Australia,https://www.idp.com/global/Categories/Art-and-Design/Fashion-Design/Bachelor-of-Design-in-Fashion-and-Textiles/p/PRG-AU-00063779,3 Year(s),6.5 IELTS,Bachelor Degree,['feb']
71,United Kingdom,https://www.idp.com/global/Categories/Art-and-Design/Fashion-Design/Global-Fashion-Management-MA/p/PRG-UK-00274071,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
72,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Graduate-Certificate-in-Arts/p/PRG-AU-00063105,,6.5 IELTS,Graduate Certificate,"['march', 'july', 'august']"
73,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Cultural-and-Creative-Industries/p/PRG-AU-00235256,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
74,United States,https://www.idp.com/global/Categories/Art-and-Design/Arts-Management/Associate-of-Arts-in-Integrated-Studies/p/PRG-US-00229661,4 Semester(s),,Associate Degree,"['january', 'june', 'september']"
75,Australia,https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Bachelor-of-Design-Communication-Design/p/PRG-AU-00060653,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'august']"
76,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Moving-Image/p/PRG-AU-00158679,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
77,Australia,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Industrial-Design-Honours/p/PRG-AU-00116700,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'june', 'july']"
78,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Arts-Business-and-Creativity-MA/p/PRG-UK-00069413,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
79,United Kingdom,https://www.idp.com/global/Categories/Coventry-University/MBA-International-Fashion-Management/p/PRG-UK-00082364,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
80,United Kingdom,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Master-of-Arts-in-Design-and-Branding-Strategy/p/PRG-UK-00071458,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
81,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MA-Creative-Writing/p/PRG-UK-00073067,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
82,Australia,https://www.idp.com/global/Categories/Griffith-College/Diploma-of-Design/p/PRG-AU-00066194,2 Trimester(s),,Diploma,"['march', 'june', 'october']"
83,Australia,https://www.idp.com/global/Categories/Griffith-College/Diploma-of-Design/p/PRG-AU-00369592,3 Trimester(s),,Diploma,"['march', 'june', 'october']"
84,Australia,https://www.idp.com/global/Categories/Art-and-Design/Fine-Art/Bachelor-of-Fine-Arts/p/PRG-AU-00291824,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'may', 'june', 'september']"
85,Australia,https://www.idp.com/global/Categories/Art-and-Design/Fine-Art/Bachelor-of-Fine-Arts-Art-Theory/p/PRG-AU-00358338,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'may', 'june', 'september']"
86,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-Art-Theory-Honours-Art-Theory/p/PRG-AU-00291505,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,['feb']
87,Australia,https://www.idp.com/global/Categories/Art-and-Design/Fine-Art/Bachelor-of-Fine-ArtsEducation-Secondary/p/PRG-AU-00291670,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'september']"
88,Australia,https://www.idp.com/global/Categories/Art-and-Design/Fine-Art/Bachelor-of-Fine-Arts-Studio-Practice/p/PRG-AU-00337039,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'may', 'june', 'september']"
89,Canada,https://www.idp.com/global/Categories/Fraser-International-College-%28FIC%29/Associate-of-Arts/p/PRG-CA-00075392,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
90,United Kingdom,https://www.idp.com/global/Categories/University-of-Manchester/MA-Arts-Management-Policy-and-Practice/p/PRG-UK-00068543,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
91,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Executive-Master-of-Arts/p/PRG-AU-00079079,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
92,Australia,https://www.idp.com/global/Categories/University-of-Canberra/Bachelor-of-Politics-and-International-RelationsBachelor-of-Design/p/PRG-AU-00334838,4 Year(s),6.0 IELTS,Dual Degree,"['feb', 'august']"
93,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Bachelor-of-Arts-Creative-Writing/p/PRG-AU-00286197,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'august']"
94,Australia,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Design-Industrial-Design/p/PRG-AU-00286257,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'august']"
95,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Master-of-Arts-in-Creative-and-Cultural-Futures/p/PRG-AU-00286316,2 Year(s),6.5 IELTS,Masters Degree (Coursework),['feb']
96,Australia,https://www.idp.com/global/Categories/University-of-Canberra/Graduate-Certificate-in-Creative-and-Cultural-Futures/p/PRG-AU-00286310,,6.5 IELTS,Graduate Certificate,['feb']
97,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Master-of-Creative-Industries-2-years-with-a-specialisation-in-Creative-Sound-Production/p/PRG-AU-00327184,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
98,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Doctor-of-Creative-Arts/p/PRG-AU-00289436,3 Year(s),6.5 IELTS,Ph.D.,"['feb', 'july']"
99,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MSc-Integrated-Industrial-Design/p/PRG-UK-00275143,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
100,Australia,https://www.idp.com/global/Categories/University-of-Canberra/Bachelor-of-Creative-Industries-Applied-Fashion/p/PRG-AU-00368997,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'august']"
101,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MSc-Integrated-Industrial-Design/p/PRG-UK-00275143,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
102,Australia,https://www.idp.com/global/Categories/University-of-Canberra/Bachelor-of-Design-Interaction-Design/p/PRG-AU-00286258,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'august']"
103,Australia,https://www.idp.com/global/Categories/University-of-Canberra/Graduate-Certificate-in-Design-Strategies/p/PRG-AU-00286311,,6.5 IELTS,Graduate Certificate,['feb']
104,Australia,https://www.idp.com/global/Categories/University-of-Canberra/Graduate-Diploma-in-Design-Strategies/p/PRG-AU-00286314,1 Year(s),6.5 IELTS,Graduate Diploma,['feb']
105,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Graduate-Diploma-in-Creative-and-Cultural-Futures/p/PRG-AU-00286313,1 Year(s),6.5 IELTS,Graduate Diploma,"['feb', 'august']"
106,Australia,https://www.idp.com/global/Categories/Macquarie-University/Master-of-Creative-Industries-2-years-with-a-specialisation-in-Screen-and-Performance-Production/p/PRG-AU-00327187,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
107,United Kingdom,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Master-of-Arts-in-Design-Strategy-and-Innovation/p/PRG-UK-00071392,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
108,United Kingdom,https://www.idp.com/global/Categories/Goldsmiths%2C-University-of-London/MA-in-Design-Expanded-Practice/p/PRG-UK-00236260,15 Month(s),6.5 IELTS,Masters Degree (Taught),['september']
109,Australia,https://www.idp.com/global/Categories/Curtin-University/Master-of-Applied-Design-and-Art/p/PRG-AU-00062420,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
110,Canada,https://www.idp.com/global/Categories/Douglas-College/Associate-of-Arts/p/PRG-CA-00199217,4 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
111,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Graduate-Diploma-in-Arts/p/PRG-NZ-00074060,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'march', 'july']"
112,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Fine-Art/Master-of-Fine-Arts/p/PRG-NZ-00074153,2 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
113,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Creative-Writing/p/PRG-NZ-00074862,1 Year(s),7.0 IELTS,Masters Degree (Taught),['march']
114,New Zealand,https://www.idp.com/global/Categories/AUT/Doctor-of-Philosophy-in-Art-and-Design/p/PRG-NZ-00074978,3 Year(s),6.5 IELTS,Ph.D.,['december']
115,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Creative-Technologies/p/PRG-NZ-00075021,1 Year(s),6.5 IELTS,Masters Degree (Taught),['march']
116,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Design-in-Fashion-Design/p/PRG-NZ-00191492,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
117,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Design-Textile-Design-Honours/p/PRG-NZ-00193316,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['feb']
118,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Design-Visual-Communication-Design-Honours/p/PRG-NZ-00193321,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['feb']
119,New Zealand,https://www.idp.com/global/Categories/Yoobee-Colleges/Diploma-in-Digital-Design-Web-and-Graphic-Design/p/PRG-NZ-00203820,40 Week(s),,Diploma level 5,"['feb', 'october']"
120,Canada,https://www.idp.com/global/Categories/Carleton-University/Master-of-Business-Administration-in-Arts-Management/p/PRG-CA-00325234,16 Month(s),6.5 IELTS,Masters Degree,['september']
121,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Visual-arts/Bachelor-of-Arts-in-Visual-Literacy-Researching-Images/p/PRG-NZ-00353178,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'feb', 'march', 'july']"
122,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Design-Textile-Design-Honours/p/PRG-NZ-00299643,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['feb', 'july']"
123,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Design/p/PRG-NZ-00302688,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
124,Australia,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Graduate-Certificate-in-Creative-Industries/p/PRG-AU-00302786,,6.5 IELTS,Graduate Certificate,['january']
125,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Design-Integrated-Design-Honours/p/PRG-NZ-00368642,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['feb', 'july']"
126,Australia,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Design-Industrial-Design-Honours/p/PRG-AU-00157894,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['march', 'august']"
127,Canada,https://www.idp.com/global/Categories/George-Brown-College/Ontario-College-Diploma-in-Fashion-Management/p/PRG-CA-00092196,4 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
128,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Creative-Arts/Bachelor-of-Creative-Enterprise/p/PRG-NZ-00201967,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
129,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Interaction-Design-and-Electronic-Arts-Illumination-Design/p/PRG-AU-00203906,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
130,Canada,https://www.idp.com/global/Categories/St-Lawrence-College/Graduate-Certificate-in-User-Experience-Design/p/PRG-CA-00282724,1 Year(s),6.5 IELTS,Graduate Certificate,"['may', 'september']"
131,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Design-Visual-Communication-Design-Honours/p/PRG-NZ-00299642,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['feb', 'july']"
132,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Arts-Applied/p/PRG-NZ-00073792,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
133,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Fine-Arts/p/PRG-NZ-00074119,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
134,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Visual-arts/Graduate-Diploma-in-Visual-Arts/p/PRG-NZ-00109466,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
135,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Graphic-and-Design-Studies/Bachelor-of-Design-in-Digital-Design/p/PRG-NZ-00191491,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
136,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Interaction-Design-and-Electronic-Arts-Illumination-Design/p/PRG-AU-00203906,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
137,New Zealand,https://www.idp.com/global/Categories/Art-and-Design/Product-Design/Bachelor-of-Design-Innovation-Industrial-Design/p/PRG-NZ-00199452,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
