,area of study,course_name,university_name,course_fee,course_link
3549,finance,Bachelor of Science in Accounting,Iowa State University,"USD 104,560",https://www.idp.com/global/Categories/Iowa-State-University/Bachelor-of-Science-in-Accounting/p/PRG-US-00014553
3550,finance,Master of Arts in Actuarial Science,Ball State University,"USD 31,347",https://www.idp.com/global/Categories/Ball-State-University/Master-of-Arts-in-Actuarial-Science/p/PRG-US-00014830
3551,finance,Bachelor of Arts in Finance,Ball State University,"USD 100,504",https://www.idp.com/global/Categories/Ball-State-University/Bachelor-of-Arts-in-Finance/p/PRG-US-00014900
3552,finance,Bachelor of Science in Actuarial Science,Ball State University,"USD 100,504",https://www.idp.com/global/Categories/Finance/Actuarial-Science/Bachelor-of-Science-in-Actuarial-Science/p/PRG-US-00014943
3553,finance,Bachelor of Science in Accounting,Ball State University,"USD 100,504",https://www.idp.com/global/Categories/Ball-State-University/Bachelor-of-Science-in-Accounting/p/PRG-US-00014945
3554,finance,Doctor of Philosophy in Accounting,University of Iowa,"USD 116,104",https://www.idp.com/global/Categories/University-of-Iowa/Doctor-of-Philosophy-in-Accounting/p/PRG-US-00015032
3555,finance,Bachelor of Science in Actuarial Science,University of Iowa,"USD 120,144",https://www.idp.com/global/Categories/University-of-Iowa/Bachelor-of-Science-in-Actuarial-Science/p/PRG-US-00015139
3556,finance,Bachelor of Business Administration in Finance,University of Iowa,"USD 134,232",https://www.idp.com/global/Categories/University-of-Iowa/Bachelor-of-Business-Administration-in-Finance/p/PRG-US-00015143
3557,finance,Master of Science in Actuarial Science,University of Iowa,"USD 58,052",https://www.idp.com/global/Categories/Finance/Actuarial-Science/Master-of-Science-in-Actuarial-Science/p/PRG-US-00015240
3558,finance,Master of Accountancy,University of Iowa,"USD 34,074",https://www.idp.com/global/Categories/University-of-Iowa/Master-of-Accountancy/p/PRG-US-00015242
3559,finance,Master of Science in Accountancy,Illinois State University,"USD 26,388",https://www.idp.com/global/Categories/Illinois-State-University/Master-of-Science-in-Accountancy/p/PRG-US-00015535
3560,finance,Bachelor of Business Administration in Accountancy,Western Michigan University,"USD 96,472",https://www.idp.com/global/Categories/Western-Michigan-University/Bachelor-of-Business-Administration-in-Accountancy/p/PRG-US-00015705
3561,finance,Bachelor of Science in Accounting,University of Missouri - Kansas City,"USD 101,196",https://www.idp.com/global/Categories/University-of-Missouri---Kansas-City/Bachelor-of-Science-in-Accounting/p/PRG-US-00015906
3562,finance,Bachelor of Business Administration in Finance,Idaho State University,"USD 97,976",https://www.idp.com/global/Categories/Idaho-State-University/Bachelor-of-Business-Administration-in-Finance/p/PRG-US-00016020
3563,finance,Bachelor of Business Administration in Accounting,Idaho State University,"USD 97,976",https://www.idp.com/global/Categories/Idaho-State-University/Bachelor-of-Business-Administration-in-Accounting/p/PRG-US-00016022
3564,finance,Bachelor of Science in Business Administration - Accounting,Northeastern University,"USD 217,440",https://www.idp.com/global/Categories/Northeastern-University/Bachelor-of-Science-in-Business-Administration-Accounting/p/PRG-US-00016184
