,location,course_link,duration,entry_score,course_qualification,intakes
5710,United States,https://www.idp.com/global/Categories/Temple-University/Bachelor-of-Arts-in-Geology-Master-of-Education-in-Middle-Grades-Education/p/PRG-US-00368085,10 Semester(s),6.0 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'august']"
5711,United States,https://www.idp.com/global/Categories/Temple-University/Bachelor-of-Science-in-Geology-Master-of-Education-in-Middle-Grades-Education/p/PRG-US-00368084,10 Semester(s),6.0 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'august']"
5712,Australia,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Bachelor-of-Science-Honours/p/PRG-AU-00328438,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['march', 'july']"
5713,Australia,https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/Graduate-Diploma-in-Science-Earth-Science/p/PRG-AU-00331124,1 Year(s),6.5 IELTS,Graduate Diploma,"['march', 'july']"
5714,Australia,https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/Graduate-Diploma-in-Science-Grape-and-Wine-Science/p/PRG-AU-00331126,1 Year(s),6.5 IELTS,Graduate Diploma,"['march', 'july']"
5715,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Bachelor-of-Science-Honours-Direct-Entry/p/PRG-AU-00344619,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'july']"
5716,Australia,https://www.idp.com/global/Categories/La-Trobe-University/Diploma-of-Science-Bundoora/p/PRG-AU-00374095,1 Year(s),,Diploma,['march']
5717,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Doctor-of-Philosophy-in-Land-Reclamation-and-Remediation/p/PRG-CA-00088644,4 Year(s),6.5 IELTS,Ph.D.,"['january', 'may', 'september']"
5718,Canada,https://www.idp.com/global/Categories/Concordia-University/Master-of-Science-in-Geography-Urban-and-Environmental-Studies/p/PRG-CA-00090346,4 Semester(s),7.0 IELTS,Masters Degree,['september']
5719,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Bachelor-of-Science-in-Environmental-and-Conservation-Sciences-Land-Reclamation/p/PRG-CA-00150141,4 Year(s),6.5 IELTS,Bachelor Degree,['september']
5720,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Bachelor-of-Education-in-Secondary-Education-Physical-Education/p/PRG-CA-00223084,4 Year(s),6.5 IELTS,Bachelor Degree,['september']
5721,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Bachelor-of-Science-in-Geology/p/PRG-CA-00223220,4 Year(s),6.5 IELTS,Bachelor Degree,['september']
5722,Canada,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Bachelor-of-Science-in-Geophysics/p/PRG-CA-00223241,4 Year(s),6.5 IELTS,Bachelor Degree,['september']
5723,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Bachelor-of-Science-in-Geology-Honors/p/PRG-CA-00223288,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
5724,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Master-of-Science-in-Water-and-Land-Resources/p/PRG-CA-00265145,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'may', 'july', 'september']"
5725,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Bachelor-of-ScienceBachelor-of-Education-Secondary-Physical-Sciences-Augustana-Campus/p/PRG-CA-00281290,5 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
5726,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Master-of-Arts-in-Solid-Earth-Sciences/p/PRG-CA-00281987,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'september']"
5727,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Bachelor-of-Education-in-Secondary-Education-After-Degree-Physical-Sciences/p/PRG-CA-00375184,2 Year(s),6.5 IELTS,Bachelor Degree,['september']
5728,Canada,https://www.idp.com/global/Categories/Nipissing-University/Concurrent-Bachelor-of-Education-Bachelor-of-Arts-in-Environmental-Geography-Honours-Specialization/p/PRG-CA-00368282,6 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'september']"
5729,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Physical-Geography-BSc-Honours/p/PRG-UK-00069417,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
5730,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Diploma-in-Science-Undergraduate-Geographical-Sciences/p/PRG-AU-00296389,1 Year(s),,Diploma,"['feb', 'july']"
5731,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Diploma-in-Science-Undergraduate-Marine-Science/p/PRG-AU-00296391,1 Year(s),,Diploma,"['feb', 'july']"
5732,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Philosophy-Honours-Integrated-Earth-and-Marine-Sciences-Double-Major/p/PRG-AU-00360614,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['feb']
5733,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Philosophy-Honours-Environmental-Management/p/PRG-AU-00360611,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['feb']
