,location,course_link,duration,entry_score,course_qualification,intakes
0,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Construction-Management/p/PRG-NZ-00074985,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
1,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Construction-Management-Professional/p/PRG-AU-00110994,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
2,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Graduate-Certificate-in-Construction-Project-Management/p/PRG-CA-00116581,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
3,United States,https://www.idp.com/global/Categories/Kent-State-University/Master-of-Science-in-Construction-Management/p/PRG-US-00362963,3 Semester(s),6.0 IELTS,Masters Degree,['august']
4,New Zealand,https://www.idp.com/global/Categories/Unitec-New-Zealand-Limited/Graduate-Diploma-in-Construction-Project-Management/p/PRG-NZ-00233881,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
5,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Engineering-Studies-Construction-Engineering/p/PRG-NZ-00200740,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
6,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Architecture/p/PRG-AU-00299320,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
7,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Architecture/p/PRG-AU-00115965,3 Year(s),6.5 IELTS,Masters Degree (Coursework),['march']
8,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Construction-Management/p/PRG-AU-00115964,3 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
9,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Construction-Management/p/PRG-AU-00368948,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'august']"
10,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Urban-and-Regional-Planning-with-RTPI-accreditation/p/PRG-UK-00072936,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
11,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/Postgraduate-Diploma-Urban-and-Regional-Planning-with-RTPI-accreditation/p/PRG-UK-00371822,1 Year(s),6.0 IELTS,Graduate Diploma,['september']
12,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Engineering-Studies-Construction-Management/p/PRG-NZ-00242370,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july']"
13,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Engineering-Studies-Construction-Management/p/PRG-NZ-00325952,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july']"
14,Canada,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Graduate-Certificate-in-Construction-Management/p/PRG-CA-00090674,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
15,Australia,https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Master-of-Construction-and-Infrastructure-Management/p/PRG-AU-00189094,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['january', 'march', 'may', 'august', 'september']"
16,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Architecture-Social-Agency/p/PRG-AU-00319492,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
17,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architecture-High-Performance-Technology/p/PRG-AU-00319491,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
18,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architecture-Architectural-Design/p/PRG-AU-00358256,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
19,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Architecture-Housing/p/PRG-AU-00065685,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
20,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Architecture/p/PRG-AU-00065946,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
21,Australia,https://www.idp.com/global/Categories/CQUniversity-Australia/Master-of-Construction-Management/p/PRG-AU-00348526,2 Year(s),6.0 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
22,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Construction-Construction-Project-Management/p/PRG-NZ-00193673,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
23,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Building-Technology/Postgraduate-Diploma-in-Construction-Building-Technology/p/PRG-NZ-00329816,1 Year(s),6.5 IELTS,Postgraduate Diploma,['feb']
24,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Construction-Management-Optional-Co-op/p/PRG-CA-00208702,2 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
25,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Architecture/p/PRG-AU-00064355,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
26,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Construction-Management/Master-of-Construction-and-Engineering-Management/p/PRG-AU-00341782,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'october', 'november']"
27,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Landscape-design-and-architecture/Master-of-Landscape-Architecture/p/PRG-AU-00115957,3 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
28,Canada,https://www.idp.com/global/Categories/Canadore-College-of-Applied-Arts-and-Technology/Ontario-College-Graduate-Certificate-in-Construction-Project-Management/p/PRG-CA-00228044,1 Year(s),6.0 IELTS,Graduate Certificate,"['january', 'may', 'september']"
29,Australia,https://www.idp.com/global/Categories/RMIT-University/Foundation-Studies-Art-Design-and-Architecture/p/PRG-AU-00220716,1 Year(s),,Foundation,"['feb', 'july']"
30,United States,https://www.idp.com/global/Categories/Building-and-Architecture/Construction-Management/Master-of-Science-in-Construction-Management/p/PRG-US-00182637,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
31,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Architecture/p/PRG-AU-00066064,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
32,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Design-in-Architecture/p/PRG-AU-00066197,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'march']"
33,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Landscape-Architecture-by-Coursework/p/PRG-AU-00060884,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
34,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Architectural-Studies/p/PRG-AU-00065686,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'september']"
35,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Architectural-Design/p/PRG-AU-00065958,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
36,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Urban-Planning/p/PRG-AU-00064904,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
37,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Master-of-Landscape-Architecture-Coursework/p/PRG-AU-00142153,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
38,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MArch-Architecture-Design/p/PRG-UK-00081221,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
39,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Design-in-Architecture/p/PRG-AU-00064865,3 Year(s),6.5 IELTS,Bachelor Degree,['feb']
40,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Master-of-Architecture-Coursework/p/PRG-AU-00061613,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'july']"
41,Australia,https://www.idp.com/global/Categories/Monash-University/Bachelor-of-Architectural-Design/p/PRG-AU-00191727,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
42,Australia,https://www.idp.com/global/Categories/Bond-University/Master-of-Construction-Practice-Professional/p/PRG-AU-00059542,92 Week(s),6.5 IELTS,Masters Degree (Coursework),"['january', 'may', 'september']"
43,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Architectural-Design/p/PRG-AU-00061687,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'july']"
44,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Bachelor-of-Architectural-Design-Honours-002783C/p/PRG-AU-00269364,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['march', 'july']"
45,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Design-Architecture/p/PRG-AU-00062386,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
46,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Architecture/p/PRG-AU-00065969,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
47,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architecture/p/PRG-AU-00065608,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'july']"
48,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Architectural-Studies/p/PRG-NZ-00074081,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'march']"
49,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architecture-Professional/p/PRG-NZ-00242153,2 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'march', 'july']"
50,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Architectural-Design/p/PRG-AU-00065825,3 Year(s),,Bachelor Degree,"['feb', 'july']"
51,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Urban-Development-and-Design-Extension/p/PRG-AU-00157846,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'may', 'september']"
52,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Interior-Design-Honours/p/PRG-AU-00118117,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'june', 'july']"
53,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MArch-Sustainable-Urban-Design/p/PRG-UK-00081064,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
54,Australia,https://www.idp.com/global/Categories/The-University-of-Newcastle/Master-of-Architecture/p/PRG-AU-00066082,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
55,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architecture/p/PRG-AU-00061140,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
56,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Architecture-and-Environments/p/PRG-AU-00117496,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'march']"
57,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Landscape-Architecture/p/PRG-AU-00158080,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
58,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Architecture/p/PRG-AU-00059054,3 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march']"
59,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Landscape-Architecture/p/PRG-AU-00060913,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
60,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Diploma-in-Architectural-Technician/p/PRG-CA-00090740,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
61,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Urban-planning/Bachelor-of-Urban-Planning-Honours/p/PRG-NZ-00074071,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['feb', 'march']"
62,New Zealand,https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Landscape-Architecture/p/PRG-NZ-00074725,4 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july', 'november']"
63,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Construction-Management/Master-of-Construction/p/PRG-NZ-00160295,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
64,New Zealand,https://www.idp.com/global/Categories/Massey-University/Postgraduate-Diploma-in-Construction-Quantity-Surveying/p/PRG-NZ-00231806,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july']"
65,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Graduate-Diploma-in-Architectural-Technology-Level-7-Invercargill/p/PRG-NZ-00340917,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
66,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Engineering-in-Construction-Management/p/PRG-NZ-00200704,1 Year(s),6.5 IELTS,Masters Degree (Research),['feb']
67,Australia,https://www.idp.com/global/Categories/The-University-of-Newcastle/Bachelor-of-Design-Architecture/p/PRG-AU-00066106,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
68,Australia,https://www.idp.com/global/Categories/The-University-of-Newcastle/Bachelor-of-Renewable-Energy-Engineering-Honours/p/PRG-AU-00307704,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['feb', 'july']"
69,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Urban-planning/Master-of-Urban-Design/p/PRG-AU-00064905,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'august']"
70,Australia,https://www.idp.com/global/Categories/University-of-South-Australia/Bachelor-of-Architectural-Studies/p/PRG-AU-00065945,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'march', 'july']"
71,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-BusinessBachelor-of-Design-Landscape-Architecture/p/PRG-AU-00299078,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
72,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-BusinessBachelor-of-Design-Interior-Architecture/p/PRG-AU-00299077,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
73,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-BusinessBachelor-of-Design-Architecture/p/PRG-AU-00299076,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
74,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Design-ArchitectureBachelor-of-Engineering-Honours/p/PRG-AU-00299079,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
75,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Design-Interior-ArchitectureBachelor-of-Property-Economics/p/PRG-AU-00299085,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
76,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Design-Landscape-ArchitectureBachelor-of-Urban-Development-Honours-Urban-and-Regional-Planning/p/PRG-AU-00299101,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
77,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Design-Interior-ArchitectureBachelor-of-Urban-Development-Honours-Construction-Management/p/PRG-AU-00299275,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
78,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Design-ArchitectureBachelor-of-Property-Economics/p/PRG-AU-00299081,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
79,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Design-ArchitectureBachelor-of-Urban-Development-Honours-Construction-Management/p/PRG-AU-00299084,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
80,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Design-Landscape-ArchitectureBachelor-of-Engineering-Honours/p/PRG-AU-00299091,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
81,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Design-Landscape-ArchitectureBachelor-of-Science/p/PRG-AU-00299096,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
82,Australia,https://www.idp.com/global/Categories/UTS-College/Diploma-of-Design-and-Architecture-Standard-Architecture/p/PRG-AU-00116994,12 Month(s),,Diploma,"['feb', 'march', 'june', 'september', 'october']"
83,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Design-Architecture-Bachelor-of-Urban-Development-Honours-Quantity-Surveying-and-Cost-Engineering/p/PRG-AU-00368883,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
84,Australia,https://www.idp.com/global/Categories/Monash-College/Diploma-of-Art-and-Design-MONASH-COLLEGE-ARCHITECTURAL-DESIGN-PART-1/p/PRG-AU-00121796,9 Month(s),,Diploma,"['feb', 'june', 'october']"
85,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Landscape-design-and-architecture/Master-of-Landscape-Architecture-Coursework/p/PRG-AU-00209370,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
86,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-Construction-Management-and-Property/p/PRG-AU-00201488,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'september']"
87,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Property-and-Development-Asset-and-Facilities-Management/p/PRG-AU-00063429,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
88,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Urban-and-Regional-Planning/p/PRG-AU-00113815,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
89,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Urban-Design/p/PRG-AU-00065208,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
90,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Urban-Planning-and-Environment/p/PRG-AU-00110261,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
91,Canada,https://www.idp.com/global/Categories/Sheridan-College-Institute-of-Technology-and-Advanced-Learning/Ontario-College-Diploma-in-Plumbing-Technician/p/PRG-CA-00319350,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
92,United Kingdom,https://www.idp.com/global/Categories/Cardiff-University/Urban-Design-MA/p/PRG-UK-00069857,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
93,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Sustainable-Building-Technology/p/PRG-UK-00081075,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
94,United Kingdom,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/MArchD-Applied-Design-in-Architecture-ARB-and-RIBA-part-2/p/PRG-UK-00106192,2 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
95,Australia,https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Bachelor-of-Design-in-Interior-Architecture-Honours/p/PRG-AU-00157895,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['march', 'august']"
96,United States,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architecture/p/PRG-US-00019451,6 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
97,United States,https://www.idp.com/global/Categories/University-of-New-Mexico/Master-of-Architecture-Track-2/p/PRG-US-00041413,4 Semester(s),6.5 IELTS,Masters Degree,['august']
98,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Urban-planning/Master-of-Urbanism-Urban-and-Regional-Planning/p/PRG-AU-00157849,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
99,United Kingdom,https://www.idp.com/global/Categories/University-of-Manchester/MSc-Construction-Project-Management/p/PRG-UK-00069131,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
100,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Design-in-Interior-Architecture/p/PRG-AU-00059045,3 Year(s),6.5 IELTS,Bachelor Degree,['feb']
101,Australia,https://www.idp.com/global/Categories/Curtin-University/Master-of-Architecture/p/PRG-AU-00066009,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
102,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-City-Planning/p/PRG-AU-00197812,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
103,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architectural-Science-High-Performance-Buildings-Sustainable-Design/p/PRG-AU-00158058,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
104,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Urbanism-Urban-Design/p/PRG-AU-00157848,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
105,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Urban-and-Regional-Planning/p/PRG-AU-00059488,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
106,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MArch-Architecture-and-Sustainable-Design/p/PRG-UK-00081196,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
107,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Environmental-Building-Sciences/p/PRG-CA-00212670,1 Year(s),6.5 IELTS,Graduate Certificate,['september']
108,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Construction-Quantity-Surveying/p/PRG-NZ-00231655,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
109,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Architectural-Technology-Invercargill/p/PRG-NZ-00340965,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
110,New Zealand,https://www.idp.com/global/Categories/Building-and-Architecture/Landscape-design-and-architecture/Master-of-Landscape-Architecture-Taught/p/PRG-NZ-00199102,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
111,New Zealand,https://www.idp.com/global/Categories/Massey-University/Postgraduate-Diploma-in-Construction-Construction-Project-Management/p/PRG-NZ-00231808,1 Year(s),6.5 IELTS,Postgraduate Diploma,['feb']
112,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Surveying/Master-of-Energy-Efficient-and-Sustainable-Building/p/PRG-AU-00116690,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july', 'november']"
113,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Architecture-Professional/p/PRG-NZ-00074891,2 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
114,Canada,https://www.idp.com/global/Categories/University-of-British-Columbia/Master-of-Engineering-in-Civil-Engineering-Project-and-Construction-Management/p/PRG-CA-00285332,1 Year(s),7.0 IELTS,Masters Degree,['september']
115,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Advanced-Diploma-in-Architectural-Technology-Optional-Co-op/p/PRG-CA-00090739,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
116,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Construction-Management/p/PRG-AU-00110995,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
117,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Landscape-Architectural-Design/p/PRG-AU-00116697,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
118,United States,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Bachelor-of-Science-in-Architecture/p/PRG-US-00009020,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
119,United Kingdom,https://www.idp.com/global/Categories/Building-and-Architecture/Construction-Management/MScPgDipPgCert-Construction-Management/p/PRG-UK-00077172,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'september']"
120,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Architecture-Coursework/p/PRG-AU-00065818,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
121,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Sustainable-Built-Environment/p/PRG-AU-00063901,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
122,United Kingdom,https://www.idp.com/global/Categories/Northumbria-University/MSc-Construction-Project-Management-with-BIM-with-Advanced-Practice/p/PRG-UK-00240582,2 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
123,United Kingdom,https://www.idp.com/global/Categories/Northumbria-University/BA-Hons-Interior-Design/p/PRG-UK-00069705,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
124,United Kingdom,https://www.idp.com/global/Categories/Building-and-Architecture/Construction-Management/MSc-Construction-Cost-Management/p/PRG-UK-00159655,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
125,United Kingdom,https://www.idp.com/global/Categories/Northumbria-University/BA-Hons-Interior-Design-with-placement/p/PRG-UK-00371961,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
126,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Master-of-Landscape-Architecture/p/PRG-AU-00363851,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
127,United Kingdom,https://www.idp.com/global/Categories/The-Glasgow-School-of-Art/MDes-Interior-Design/p/PRG-UK-00235605,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
128,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/Renewable-Energy-and-Architecture-PGDip/p/PRG-UK-00374603,1 Year(s),6.0 IELTS,Graduate Diploma,['september']
129,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Urban-Design-MA-PGDip/p/PRG-UK-00069644,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
130,Australia,https://www.idp.com/global/Categories/Building-and-Architecture/Architecture/Master-of-Architecture/p/PRG-AU-00066245,2 Year(s),6.0 IELTS,Masters Degree (Coursework),"['feb', 'july']"
131,United Kingdom,https://www.idp.com/global/Categories/Northumbria-University/MSc-Construction-Project-Management-with-BIM/p/PRG-UK-00276697,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
132,United Kingdom,https://www.idp.com/global/Categories/University-of-Sheffield/MA-Urban-Design/p/PRG-UK-00084764,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
