,area of study,course_name,university_name,course_fee,course_link
5164,economics,Bachelor of Arts in Mathematics (Honours Specialization) in Applied Mathem...,Nipissing University,"CAD 77,300",https://www.idp.com/global/Categories/Nipissing-University/Bachelor-of-Arts-in-Mathematics-Honours-Specialization-in-Applied-Mathematics/p/PRG-CA-00368454
5165,economics,Bachelor of Arts in Mathematics (Major) in General,Nipissing University,"CAD 57,975",https://www.idp.com/global/Categories/Nipissing-University/Bachelor-of-Arts-in-Mathematics-Major-in-General/p/PRG-CA-00368448
5166,economics,Bachelor of Arts in Mathematics (Honours Specialization) in Pure Mathemati...,Nipissing University,"CAD 77,300",https://www.idp.com/global/Categories/Nipissing-University/Bachelor-of-Arts-in-Mathematics-Honours-Specialization-in-Pure-Mathematics/p/PRG-CA-00368453
5167,economics,Bachelor of Arts in Mathematics (Specialization) in General,Nipissing University,"CAD 77,300",https://www.idp.com/global/Categories/Nipissing-University/Bachelor-of-Arts-in-Mathematics-Specialization-in-General/p/PRG-CA-00368462
5168,economics,Master of Science in Mathematics (Thesis Route),Nipissing University,"CAD 36,700",https://www.idp.com/global/Categories/Nipissing-University/Master-of-Science-in-Mathematics-Thesis-Route/p/PRG-CA-00368564
5169,economics,Mathematics with a Foundation Year - BSc (Hons),University of Kent,"GBP 67,200",https://www.idp.com/global/Categories/University-of-Kent/Mathematics-with-a-Foundation-Year-BSc-Hons/p/PRG-UK-00066301
5170,economics,Mathematics and Statistics - BSc (Hons),University of Kent,"GBP 50,400",https://www.idp.com/global/Categories/Economics/Mathematics/Mathematics-and-Statistics-BSc-Hons/p/PRG-UK-00066302
5171,economics,Mathematics - BSc (Hons),University of Kent,"GBP 50,400",https://www.idp.com/global/Categories/University-of-Kent/Mathematics-BSc-Hons/p/PRG-UK-00066303
5172,economics,Law and Economics - LLB (Hons),University of Kent,"GBP 54,000",https://www.idp.com/global/Categories/University-of-Kent/Law-and-Economics-LLB-Hons/p/PRG-UK-00066356
5173,economics,Economics - BSc (Hons),University of Kent,"GBP 50,400",https://www.idp.com/global/Categories/University-of-Kent/Economics-BSc-Hons/p/PRG-UK-00066359
5174,economics,Statistics - MSc,University of Kent,"GBP 16,800",https://www.idp.com/global/Categories/Economics/Mathematics/Statistics-MSc/p/PRG-UK-00066430
5175,economics,Economics and Business Management BA Honours,Newcastle University,"GBP 55,800",https://www.idp.com/global/Categories/Newcastle-University/Economics-and-Business-Management-BA-Honours/p/PRG-UK-00069483
5176,economics,Economics BSc Honours,Newcastle University,"GBP 55,800",https://www.idp.com/global/Categories/Newcastle-University/Economics-BSc-Honours/p/PRG-UK-00069484
5177,economics,Mathematics BSc Honours,Newcastle University,"GBP 57,600",https://www.idp.com/global/Categories/Economics/Mathematics/Mathematics-BSc-Honours/p/PRG-UK-00069513
5178,economics,Economics - PhD,University of Kent,"GBP 67,200",https://www.idp.com/global/Categories/University-of-Kent/Economics-PhD/p/PRG-UK-00085756
5179,economics,Actuarial Science - MSc,University of Kent,"GBP 16,800",https://www.idp.com/global/Categories/Economics/Mathematics/Actuarial-Science-MSc/p/PRG-UK-00085791
5180,economics,Economics and Politics - BA (Hons),University of Kent,"GBP 50,400",https://www.idp.com/global/Categories/University-of-Kent/Economics-and-Politics-BA-Hons/p/PRG-UK-00085843
5181,economics,PGCE (Secondary) Mathematics,"Goldsmiths, University of London","GBP 17,370",https://www.idp.com/global/Categories/Goldsmiths%2C-University-of-London/PGCE-Secondary-Mathematics/p/PRG-UK-00098331
5182,economics,Mathematics and Statistics with a Year in Industry - BSc (Hons),University of Kent,"GBP 67,200",https://www.idp.com/global/Categories/Economics/Mathematics/Mathematics-and-Statistics-with-a-Year-in-Industry-BSc-Hons/p/PRG-UK-00166108
5183,economics,Mathematics - MMath,University of Kent,"GBP 67,200",https://www.idp.com/global/Categories/Economics/Mathematics/Mathematics-MMath/p/PRG-UK-00166115
5184,economics,Mathematics with Finance BSc Honours,Newcastle University,"GBP 57,600",https://www.idp.com/global/Categories/Newcastle-University/Mathematics-with-Finance-BSc-Honours/p/PRG-UK-00200848
