,location,course_link,duration,entry_score,course_qualification,intakes
0,United States,https://www.idp.com/global/Categories/Economics/Business-Economics/Master-of-Science-in-Information-Systems-Technology-Innovation-and-Entrepreneurship/p/PRG-US-00290127,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
1,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Financial-Economics/p/PRG-UK-00118468,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
2,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Business-Economics/p/PRG-NZ-00302730,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
3,Australia,https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Analytics/p/PRG-AU-00121449,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
4,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-Marketing-Research-and-Analytics-Optional-Co-op/p/PRG-CA-00090597,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
5,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MastersMSc-Mathematical-Finance/p/PRG-UK-00073001,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
6,Canada,https://www.idp.com/global/Categories/University-of-Ottawa/Master-of-Engineering-in-Entrepreneurial-Engineering-Design/p/PRG-CA-00364941,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'september']"
7,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Applied-Finance-and-Economics/p/PRG-NZ-00117934,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
8,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Economics/p/PRG-AU-00116560,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
9,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Economics/p/PRG-AU-00285622,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'august']"
10,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Economics/p/PRG-AU-00062779,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'march', 'august']"
11,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MastersMSc-Mathematics-Operational-Research-Statistics-and-Econometrics-MORSE/p/PRG-UK-00073000,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
12,United States,https://www.idp.com/global/Categories/Kent-State-University/Graduate-Certificate-in-Business-Analytics/p/PRG-US-00362926,1 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'august']"
13,Australia,https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Science-in-Mathematics-and-Statistics/p/PRG-AU-00109928,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
14,United States,https://www.idp.com/global/Categories/Kent-State-University/Master-of-Science-in-Business-Analytics/p/PRG-US-00212567,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
15,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Statistics/p/PRG-AU-00120276,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
16,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Business-Economics-and-Finance/p/PRG-AU-00060744,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
17,Australia,https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Financial-Mathematics/p/PRG-AU-00272829,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
18,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Economics/p/PRG-AU-00120274,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
19,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Economics/p/PRG-UK-00073058,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
20,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Commerce-Coursework-Economics/p/PRG-AU-00273404,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
21,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Statistics/p/PRG-UK-00081082,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
22,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Business-Economics/p/PRG-NZ-00074175,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
23,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Commerce-Economics/p/PRG-NZ-00219075,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'feb', 'march', 'july']"
24,United Kingdom,https://www.idp.com/global/Categories/University-of-Bristol/MSc-Economics-Finance-and-Management/p/PRG-UK-00098780,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
25,Australia,https://www.idp.com/global/Categories/Monash-University/Graduate-Diploma-of-Economic-Analytics/p/PRG-AU-00372519,1 Year(s),6.5 IELTS,Graduate Diploma,"['feb', 'march']"
26,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/Financial-Economics-MSc/p/PRG-UK-00081216,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
27,United Kingdom,https://www.idp.com/global/Categories/University-of-Manchester/MSc-Business-Analytics-Operational-Research-and-Risk-Analysis/p/PRG-UK-00101461,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
28,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-International-Economics/p/PRG-UK-00073023,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
29,United States,https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Arts-in-Mathematics-for-Teachers/p/PRG-US-00356707,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'april', 'july', 'september']"
30,New Zealand,https://www.idp.com/global/Categories/AUT/Doctor-of-Philosophy-Engineering-Computer-and-Mathematical-Sciences/p/PRG-NZ-00074983,3 Year(s),6.5 IELTS,Ph.D.,['december']
31,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Business-Management-Business-Economics/p/PRG-AU-00115803,3 Year(s),,Bachelor Degree,"['feb', 'july']"
32,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Financial-Mathematics/p/PRG-AU-00176208,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
33,United Kingdom,https://www.idp.com/global/Categories/Cardiff-University/Financial-Economics-MSc/p/PRG-UK-00069936,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
34,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Applied-Economics-and-Econometrics/p/PRG-AU-00201478,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
35,Canada,https://www.idp.com/global/Categories/York-University/Master-of-Business-Administration-Entrepreneurial-Studies/p/PRG-CA-00289095,16 Month(s),7.0 IELTS,Masters Degree,"['january', 'september']"
36,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Financial-Mathematics/p/PRG-UK-00102536,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
37,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-International-Development/p/PRG-CA-00106550,3 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
38,Canada,https://www.idp.com/global/Categories/Red-River-College/Diploma-in-Social-Innovation-and-Community-Development-Indigenous-Social-Entrepreneurship/p/PRG-CA-00364809,2 Year(s),6.5 IELTS,Bachelor Degree,['august']
39,Canada,https://www.idp.com/global/Categories/Economics/Family-and-Consumer-Sciences/Diploma-in-Social-Innovation-and-Community-Development/p/PRG-CA-00356195,2 Year(s),6.5 IELTS,Bachelor Degree,['august']
40,Canada,https://www.idp.com/global/Categories/Algonquin-College/Diploma-in-Business-Management-and-Entrepreneurship/p/PRG-CA-00092743,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
41,United States,https://www.idp.com/global/Categories/Ohio-State-University---Columbus/Bachelor-of-Science-in-Economics-Business/p/PRG-US-00164202,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
42,United States,https://www.idp.com/global/Categories/SUNY-New-Paltz/Bachelor-of-Science-in-Economics/p/PRG-US-00043411,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
43,United States,https://www.idp.com/global/Categories/Ohio-State-University---Columbus/Bachelor-of-Arts-in-Economics/p/PRG-US-00002832,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
44,United States,https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Science-in-Engineering-in-Financial-Mathematics/p/PRG-US-00024607,3 Semester(s),7.0 IELTS,Masters Degree,"['january', 'august']"
45,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/Economics-and-Data-Science-MSc/p/PRG-UK-00374570,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
46,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Master-of-Finance-and-Business-Economics/p/PRG-AU-00061588,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
47,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/BSc-Hons-Economics/p/PRG-UK-00073213,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
48,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Applied-Economics/p/PRG-AU-00120273,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
49,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Economics/p/PRG-UK-00081217,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
50,Canada,https://www.idp.com/global/Categories/University-of-British-Columbia/Bachelor-of-Arts-in-Economics/p/PRG-CA-00088825,4 Year(s),6.5 IELTS,Bachelor Degree,"['may', 'september']"
51,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Statistics/p/PRG-UK-00104130,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
52,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Bachelor-of-Economics/p/PRG-AU-00064484,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
53,Australia,https://www.idp.com/global/Categories/Macquarie-University/Bachelor-of-Science-and-Bachelor-of-Actuarial-Studies-with-a-major-in-Mathematics/p/PRG-AU-00373486,4 Year(s),6.5 IELTS,Dual Degree,['feb']
54,Australia,https://www.idp.com/global/Categories/Macquarie-University/Bachelor-of-Science-and-Bachelor-of-Actuarial-Studies-with-a-major-in-Statistical-Modelling/p/PRG-AU-00373487,4 Year(s),6.5 IELTS,Dual Degree,['feb']
55,New Zealand,https://www.idp.com/global/Categories/Economics/Mathematics/Graduate-Diploma-in-Applied-Statistics/p/PRG-NZ-00100615,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
56,Australia,https://www.idp.com/global/Categories/Macquarie-University/Bachelor-of-Science-and-Bachelor-of-Actuarial-Studies/p/PRG-AU-00373485,4 Year(s),6.5 IELTS,Dual Degree,['feb']
57,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/Economics-and-Finance-MSc/p/PRG-UK-00077731,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
58,Canada,https://www.idp.com/global/Categories/Ryerson-University/Bachelor-of-Engineering-in-Civil-Engineering-Engineering-Innovation-and-Entrepreneurship/p/PRG-CA-00290213,4 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'september']"
59,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Economics/p/PRG-AU-00063054,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
60,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Financial-Economics/p/PRG-AU-00170330,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
61,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-International-and-Development-Economics/p/PRG-AU-00120194,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
62,United States,https://www.idp.com/global/Categories/Northeastern-University/Master-of-Professional-Studies-in-Analytics/p/PRG-US-00251471,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
63,United States,https://www.idp.com/global/Categories/University-of-Rochester/Bachelor-of-Arts-in-Economics-Honors/p/PRG-US-00283820,8 Semester(s),7.5 IELTS,Honours,"['january', 'august']"
64,United States,https://www.idp.com/global/Categories/University-of-Rochester/Master-of-Science-in-Business-Analytics-Internship-Track/p/PRG-US-00284220,3 Semester(s),7.5 IELTS,Masters Degree,['august']
65,United States,https://www.idp.com/global/Categories/Northeastern-University/Master-of-Science-in-Economics/p/PRG-US-00016214,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
66,United States,https://www.idp.com/global/Categories/Economics/Business-Economics/Master-of-Science-in-Entrepreneurship/p/PRG-US-00016494,2 Semester(s),7.0 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
67,United States,https://www.idp.com/global/Categories/Boston-University/Master-of-Arts-in-Economics/p/PRG-US-00021197,2 Semester(s),7.0 IELTS,Masters Degree,"['january', 'september']"
68,United States,https://www.idp.com/global/Categories/University-of-Rochester/Bachelor-of-Arts-in-Economics/p/PRG-US-00039964,8 Semester(s),7.5 IELTS,Bachelor Degree,"['january', 'august']"
69,United States,https://www.idp.com/global/Categories/Western-Illinois-University/Master-of-Arts-in-Economics-and-Decision-Sciences/p/PRG-US-00320843,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
70,United States,https://www.idp.com/global/Categories/Kent-State-University/Master-of-Business-Administration-Economics/p/PRG-US-00362914,2 Semester(s),6.5 IELTS,Masters Degree,['august']
71,United States,https://www.idp.com/global/Categories/Economics/Master-of-Science-in-Applied-Economics/p/PRG-US-00345052,4 Semester(s),7.0 IELTS,Masters Degree,['august']
72,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MRes-leading-to-PhD-Economics/p/PRG-UK-00271205,2 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
73,United States,https://www.idp.com/global/Categories/Columbia-University/Master-of-Science-in-Applied-Analytics/p/PRG-US-00230245,2 Semester(s),7.0 IELTS,Masters Degree,"['january', 'september']"
74,United States,https://www.idp.com/global/Categories/University-of-Rochester/Master-of-Science-in-Business-Analytics-Non-Internship-Track/p/PRG-US-00193166,3 Semester(s),7.5 IELTS,Masters Degree,['august']
75,United States,https://www.idp.com/global/Categories/University-of-Tampa/Master-of-Business-Administration-Entrepreneurship/p/PRG-US-00173851,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
76,United States,https://www.idp.com/global/Categories/Georgetown-University/Master-of-Arts-in-Applied-Economics/p/PRG-US-00001573,2 Semester(s),7.0 IELTS,Masters Degree,['august']
77,United States,https://www.idp.com/global/Categories/Valparaiso-University/Master-of-Science-in-International-Economics-and-Finance/p/PRG-US-00009170,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'may', 'august']"
78,United States,https://www.idp.com/global/Categories/Worcester-Polytechnic-Institute/Master-of-Science-in-Financial-Mathematics/p/PRG-US-00019837,3 Semester(s),7.0 IELTS,Masters Degree,"['january', 'august']"
79,United States,https://www.idp.com/global/Categories/SUNY-Stony-Brook-University/Master-of-Arts-in-Economics/p/PRG-US-00046978,4 Semester(s),6.5 IELTS,Masters Degree,['august']
80,United States,https://www.idp.com/global/Categories/Northeastern-University/Master-of-Professional-Studies-in-Analytics-Online/p/PRG-US-00362396,4 Semester(s),6.5 IELTS,Professional Masters Degree,"['january', 'may', 'september']"
81,United States,https://www.idp.com/global/Categories/Northeastern-University/Certificate-in-Applied-Analytics-Online/p/PRG-US-00362487,2 Semester(s),6.0 IELTS,Masters Degree,"['january', 'may', 'september']"
82,United States,https://www.idp.com/global/Categories/Valparaiso-University/Certificate-in-Applied-Econometrics-and-Data-Science-Foundations-Using-SAS/p/PRG-US-00343026,1 Semester(s),6.0 IELTS,Graduate Certificate,"['january', 'may', 'august']"
83,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MSc-Finance-and-Economics/p/PRG-UK-00073577,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
84,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MSc-Economics/p/PRG-UK-00073591,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
85,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Masters-of-International-Economics-and-FinanceCommerce/p/PRG-AU-00270645,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
86,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Statistics/p/PRG-UK-00073528,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
87,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Economics/p/PRG-AU-00065179,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
88,Australia,https://www.idp.com/global/Categories/The-University-of-Newcastle/Graduate-Certificate-in-Health-Economics-Management-and-Policy/p/PRG-AU-00370037,,6.5 IELTS,Graduate Certificate,"['january', 'may', 'august']"
89,United Kingdom,https://www.idp.com/global/Categories/University-of-Bristol/MSc-Economics-and-Finance/p/PRG-UK-00085491,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
90,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-CommerceBachelor-of-Arts-Business-Economics/p/PRG-AU-00291561,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
91,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-EconomicsBachelor-of-Arts-Econometrics/p/PRG-AU-00291578,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
92,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-EconomicsBachelor-of-Arts-Economics/p/PRG-AU-00291579,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
93,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-CommerceBachelor-of-Economics-Econometrics/p/PRG-AU-00291724,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
94,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-CommerceBachelor-of-Economics-Financial-Economics/p/PRG-AU-00291725,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
95,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-CommerceBachelor-of-Arts-Financial-Economics/p/PRG-AU-00291599,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
96,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-EconomicsBachelor-of-Arts-Financial-Economics-3574/p/PRG-AU-00291602,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
97,Australia,https://www.idp.com/global/Categories/Economics/Mathematics/Bachelor-of-Science-Advanced-MathematicsHonoursScience-Computer-Science/p/PRG-AU-00291657,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'september']"
98,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-Commerce-Honours-Business-Economics/p/PRG-AU-00291709,1 Year(s),7.0 IELTS,Bachelor Degree with Honours,"['feb', 'may']"
99,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-CommerceBachelor-of-Science-Business-Economics/p/PRG-AU-00291765,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
100,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-CommerceBachelor-of-Science-Financial-Economics/p/PRG-AU-00291767,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
101,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-CommerceBachelor-of-Science-Bus-Strategy-and-Economic-Mgmt/p/PRG-AU-00291764,4 Year(s),7.0 IELTS,Dual Degree,"['feb', 'may', 'september']"
102,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-Economics-Honours-Econometrics/p/PRG-AU-00291777,1 Year(s),7.0 IELTS,Bachelor Degree with Honours,"['feb', 'may', 'june']"
103,Canada,https://www.idp.com/global/Categories/Dalhousie-University/Bachelor-of-Commerce-in-Entrepreneurship-Co-Op/p/PRG-CA-00285819,4 Year(s),6.5 IELTS,Bachelor Degree,['september']
104,Canada,https://www.idp.com/global/Categories/Ryerson-University/Bachelor-of-Engineering-in-Computer-Engineering-Engineering-Innovation-and-Entrepreneurship/p/PRG-CA-00290221,4 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'september']"
105,Canada,https://www.idp.com/global/Categories/Ryerson-University/Bachelor-of-Engineering-in-Computer-Engineering-Engineering-Innovation-and-Entrepreneurship-Co-op/p/PRG-CA-00356918,5 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'september']"
106,United Kingdom,https://www.idp.com/global/Categories/University-of-Hull/MSc-in-Mathematics/p/PRG-UK-00322135,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
107,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/Statistics-MSc/p/PRG-UK-00066597,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
108,United Kingdom,https://www.idp.com/global/Categories/University-of-Exeter/MSc-Financial-Economics/p/PRG-UK-00067554,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
109,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Mathematical-Sciences/p/PRG-UK-00336851,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
110,Australia,https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Financial-Mathematics/p/PRG-AU-00066276,1 Year(s),6.5 IELTS,Masters Degree (Coursework),['feb']
111,United Kingdom,https://www.idp.com/global/Categories/University-of-Aberdeen/Petroleum-Energy-Economics-and-Finance-MScEcon/p/PRG-UK-00094148,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
112,Canada,https://www.idp.com/global/Categories/Queen%27s-University/Bachelor-of-Arts-in-Economics-General/p/PRG-CA-00090178,3 Year(s),6.5 IELTS,Bachelor Degree,['september']
113,Australia,https://www.idp.com/global/Categories/Macquarie-University/Bachelor-of-Economics/p/PRG-AU-00062040,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
114,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Statistics-and-Computational-Finance/p/PRG-UK-00079232,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
115,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Mathematical-Finance/p/PRG-UK-00079234,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
116,United Kingdom,https://www.idp.com/global/Categories/University-of-York/MSc-Economics-and-Finance/p/PRG-UK-00101710,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
117,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Bachelor-of-Arts-in-Economics/p/PRG-CA-00088724,4 Year(s),6.5 IELTS,Bachelor Degree,['september']
118,Australia,https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Statistics/p/PRG-AU-00065024,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
119,United Kingdom,https://www.idp.com/global/Categories/Lancaster-University/Economics-MSc/p/PRG-UK-00111582,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
120,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Economics/p/PRG-AU-00060326,2 Year(s),6.5 IELTS,Masters Degree (Coursework),['march']
121,Australia,https://www.idp.com/global/Categories/Western-Sydney-University/Master-of-Research-HC/p/PRG-AU-00299854,2 Year(s),6.5 IELTS,Masters Degree (Research),"['march', 'july']"
122,Australia,https://www.idp.com/global/Categories/Economics/Bachelor-of-Commerce-Business-Economics/p/PRG-AU-00286233,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'august']"
123,United Kingdom,https://www.idp.com/global/Categories/Economics/Mathematics/MSc-Statistics-and-Applied-Probability/p/PRG-UK-00081081,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
124,Australia,https://www.idp.com/global/Categories/Griffith-University/Bachelor-of-Business-Economics-1632/p/PRG-AU-00337449,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july', 'october', 'november']"
125,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Mathematical-Sciences-Advanced/p/PRG-AU-00120220,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
126,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Science-Mathematics/p/PRG-NZ-00103194,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
127,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Master-of-Commerce-Economics/p/PRG-NZ-00103227,1 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'july']"
128,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Doctor-of-Philosophy-in-Mathematics/p/PRG-NZ-00109598,3 Year(s),6.5 IELTS,Ph.D.,[]
129,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Business-in-Economics/p/PRG-NZ-00191558,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
130,New Zealand,https://www.idp.com/global/Categories/Economics/Mathematics/Bachelor-of-Science-Mathematics/p/PRG-NZ-00219674,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'feb', 'march', 'july']"
131,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Arts-Economics/p/PRG-NZ-00219944,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'feb', 'march', 'july']"
132,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Arts-Bachelor-of-Laws-Honours-Conjoint-Economics/p/PRG-NZ-00343592,6 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['january', 'feb', 'march', 'july']"
133,New Zealand,https://www.idp.com/global/Categories/Economics/Bachelor-of-Commerce-Bachelor-of-Laws-Honours-Conjoint-Economics/p/PRG-NZ-00344597,6 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['january', 'feb', 'march', 'july']"
134,New Zealand,https://www.idp.com/global/Categories/Economics/Mathematics/Doctor-of-Philosophy-in-Mathematics-and-Philosophy/p/PRG-NZ-00301221,3 Year(s),6.5 IELTS,Ph.D.,[]
135,New Zealand,https://www.idp.com/global/Categories/Economics/Mathematics/Bachelor-of-Science-Honours-Preparatory-Clinical-Psycholgy/p/PRG-NZ-00354800,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'july']"
136,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Commerce-by-coursework-Economics/p/PRG-NZ-00200026,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
137,New Zealand,https://www.idp.com/global/Categories/Economics/Mathematics/Doctor-of-Philosophy-Statistics/p/PRG-NZ-00200410,3 Year(s),6.5 IELTS,Ph.D.,"['july', 'november']"
138,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Arts-Economics/p/PRG-AU-00115901,3 Year(s),,Bachelor Degree,"['feb', 'july']"
