,location,course_link,duration,entry_score,course_qualification,intakes
340,New Zealand,https://www.idp.com/global/Categories/Otago-Polytechnic/Bachelor-of-Social-Services-with-specialties-in-Career-Practice-Counselling-Disability-Support-and-Coordination-or-Mental-Health-Support/p/PRG-NZ-00109470,3 Year(s),6.5 IELTS,Bachelor Degree,['feb']
341,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Arts-New-Zealand-Sign-Language-and-Deaf-Studies/p/PRG-NZ-00192178,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
342,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Graduate-Diploma-in-Arts-in-Human-Services/p/PRG-NZ-00194157,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
343,New Zealand,https://www.idp.com/global/Categories/Ara-Institute-of-Canterbury-Limited/New-Zealand-Certificate-in-Skills-for-Living-for-Supported-Learners-with-optional-strand-in-Skills-for-WorkingLevel-1/p/PRG-NZ-00236568,1 Year(s),,Certificate level 1,['feb']
344,Australia,https://www.idp.com/global/Categories/Flinders-University/Bachelor-of-Education-Primary-R-7-and-Bachelor-of-Special-Education/p/PRG-AU-00059220,4 Year(s),7.0 IELTS,Dual Degree,['march']
345,Australia,https://www.idp.com/global/Categories/Australian-Catholic-University/Associate-Degree-in-Inclusive-Education-and-Disability-Studies/p/PRG-AU-00060894,2 Year(s),6.5 IELTS,Associate Degree,['feb']
346,Australia,https://www.idp.com/global/Categories/Murdoch-University/Master-of-Community-Development/p/PRG-AU-00061749,2 Year(s),6.0 IELTS,Masters Degree (Coursework),"['feb', 'july']"
347,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Human-ServicesBachelor-of-Justice/p/PRG-AU-00066057,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
348,Australia,https://www.idp.com/global/Categories/Edith-Cowan-University/Bachelor-of-Youth-Work/p/PRG-AU-00109916,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
349,Australia,https://www.idp.com/global/Categories/Southern-Cross-University/Bachelor-of-Social-Welfare/p/PRG-AU-00111089,3 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july']"
350,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Foundation-Year-in-Society-and-Wellbeing/p/PRG-UK-00346834,2 Semester(s),,Foundation for Undergraduate,"['january', 'september']"
351,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Pre-Masters-Pathway-in-Children-and-Young-People/p/PRG-UK-00346848,1 Semester(s),,Foundation for Postgraduate,"['january', 'june']"
352,United Kingdom,https://www.idp.com/global/Categories/The-College%2C-Swansea-University-%28ICWS%29---Navitas-UK/First-Year-Foundation-in-Society-and-Wellbeing/p/PRG-UK-00346835,2 Semester(s),,Foundation for Undergraduate,['september']
353,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Foundation-Year-in-Society-and-Wellbeing/p/PRG-UK-00346836,3 Semester(s),,Foundation for Undergraduate,['november']
354,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Pre-Masters-Pathway-in-Children-and-Young-People/p/PRG-UK-00346851,3 Semester(s),,Foundation for Postgraduate,"['june', 'september']"
355,Canada,https://www.idp.com/global/Categories/Bow-Valley-College/Diploma-in-Child-and-Youth-Care/p/PRG-CA-00350808,3 Year(s),6.0 IELTS,Bachelor Degree,['september']
356,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Graduate-Diploma-in-Human-Development/p/PRG-NZ-00266440,1 Year(s),,(Graduate) Diploma level 7,"['march', 'july']"
357,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Master-of-Social-Sciences-Human-Development/p/PRG-NZ-00266790,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
358,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Postgraduate-Certificate-in-Human-Development/p/PRG-NZ-00267084,,6.5 IELTS,Postgraduate Certificate,"['march', 'july']"
359,Australia,https://www.idp.com/global/Categories/Gordon-Institute-of-TAFE/Diploma-of-Community-Services/p/PRG-AU-00269057,2 Year(s),,Diploma,"['feb', 'july']"
