,location,course_link,duration,entry_score,course_qualification,intakes
8337,United States,https://www.idp.com/global/Categories/Engineering/Civil-Engineering/Bachelor-of-Science-in-Civil-Engineering/p/PRG-US-00048716,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
8338,United States,https://www.idp.com/global/Categories/Engineering/Aerospace-Engineering/Bachelor-of-Science-in-Aerospace-Engineering/p/PRG-US-00048720,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
8339,United States,https://www.idp.com/global/Categories/Engineering/Aerospace-Engineering/Doctor-of-Philosophy-in-Aerospace-Engineering/p/PRG-US-00048905,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'august']"
8340,United States,https://www.idp.com/global/Categories/New-Mexico-State-University/Master-of-Science-in-Aerospace-Engineering/p/PRG-US-00048907,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8341,United States,https://www.idp.com/global/Categories/University-of-Rhode-Island/Graduate-Certificate-in-Embedded-Systems/p/PRG-US-00049077,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
8342,United States,https://www.idp.com/global/Categories/University-of-Rhode-Island/Doctor-of-philosophy-in-Ocean-Engineering/p/PRG-US-00049085,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'september']"
8343,United States,https://www.idp.com/global/Categories/University-of-Rhode-Island/Master-of-Science-in-Mechanical-Engineering-and-Applied-Mechanics/p/PRG-US-00049114,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
8344,United States,https://www.idp.com/global/Categories/University-of-Rhode-Island/Doctor-of-Philosophy-in-Civil-and-Environmental-Engineering/p/PRG-US-00049126,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'september']"
8345,United States,https://www.idp.com/global/Categories/University-of-Michigan---Ann-Arbor/Master-of-Science-in-Engineering-in-Automotive-Systems-Engineering-Dearborn/p/PRG-US-00049155,1 Year(s),6.5 IELTS,Masters Degree,"['january', 'may']"
8346,United States,https://www.idp.com/global/Categories/Johns-Hopkins-University/Bachelor-of-ScienceMaster-of-Science-in-Engineering-in-Mechanical-Engineering/p/PRG-US-00049346,10 Semester(s),7.0 IELTS,Combined Baccalaureate and Master's Prog,['august']
8347,United States,https://www.idp.com/global/Categories/Johns-Hopkins-University/Bachelor-of-Science-in-Mechanical-Engineering/p/PRG-US-00049347,8 Semester(s),7.0 IELTS,Bachelor Degree,['august']
8348,United States,https://www.idp.com/global/Categories/Engineering/Civil-Engineering/Doctor-of-Philosophy-in-Structural-Engineering/p/PRG-US-00049360,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'august']"
8349,United States,https://www.idp.com/global/Categories/Lehigh-University/Master-of-Engineering-in-Civil-Engineering/p/PRG-US-00049363,10 Month(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8350,United States,https://www.idp.com/global/Categories/Johns-Hopkins-University/Bachelor-of-Arts-in-Electrical-Engineering/p/PRG-US-00049365,8 Semester(s),7.0 IELTS,Bachelor Degree,['august']
8351,United States,https://www.idp.com/global/Categories/Engineering/Mechanical-Engineering/Master-of-Science-in-Engineering-Mechanical-Engineering/p/PRG-US-00049398,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8352,United States,https://www.idp.com/global/Categories/University-of-California---Berkeley/Bachelor-of-Science-in-Energy-Engineering/p/PRG-US-00049412,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
8353,United States,https://www.idp.com/global/Categories/University-of-California---Berkeley/Master-of-Engineering-in-Industrial-Engineering-and-Operations-Research/p/PRG-US-00049420,2 Semester(s),7.0 IELTS,Masters Degree,['august']
8354,United States,https://www.idp.com/global/Categories/University-of-California---Berkeley/Bachelor-of-Science-in-Engineering-Physics/p/PRG-US-00049409,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
8355,United States,https://www.idp.com/global/Categories/Engineering/Systems-Engineering/Graduate-Certificate-in-Systems-Engineering/p/PRG-US-00049554,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'august']"
