,area of study,course_name,university_name,course_fee,course_link
1540,law-and-legal-studies,Law and Criminology BA (Hons),University of Chester,"GBP 38,250",https://www.idp.com/global/Categories/University-of-Chester/Law-and-Criminology-BA-Hons/p/PRG-UK-00366318
1541,law-and-legal-studies,Law with Politics (LLB) LLB (Hons),University of Chester,"GBP 38,250",https://www.idp.com/global/Categories/University-of-Chester/Law-with-Politics-LLB-LLB-Hons/p/PRG-UK-00366327
1542,law-and-legal-studies,Law with Business (LLB) LLB (Hons),University of Chester,"GBP 38,250",https://www.idp.com/global/Categories/University-of-Chester/Law-with-Business-LLB-LLB-Hons/p/PRG-UK-00366323
1543,law-and-legal-studies,Law with Criminology (LLB) LLB (Hons),University of Chester,"GBP 38,250",https://www.idp.com/global/Categories/University-of-Chester/Law-with-Criminology-LLB-LLB-Hons/p/PRG-UK-00366326
1544,law-and-legal-studies,International Summer School - The Future of International Law: Pressing Ch...,Birmingham City University,"GBP 2,600",https://www.idp.com/global/Categories/Birmingham-City-University/International-Summer-School-The-Future-of-International-Law-Pressing-Challenges/p/PRG-UK-00370652
1545,law-and-legal-studies,MSc Youth Justice,Aberystwyth University,"GBP 15,200",https://www.idp.com/global/Categories/Aberystwyth-University/MSc-Youth-Justice/p/PRG-UK-00371106
1546,law-and-legal-studies,LLB (Hons) Law with Chinese (international Experience),Bangor University,"GBP 60,000",https://www.idp.com/global/Categories/Bangor-University/LLB-Hons-Law-with-Chinese-international-Experience/p/PRG-UK-00371590
1547,law-and-legal-studies,LLB Law with Psychology,Bangor University,"GBP 45,000",https://www.idp.com/global/Categories/Bangor-University/LLB-Law-with-Psychology/p/PRG-UK-00371608
1548,law-and-legal-studies,LLB with Year Abroad,SOAS University of London,"GBP 78,240",https://www.idp.com/global/Categories/SOAS-University-of-London/LLB-with-Year-Abroad/p/PRG-UK-00374685
1549,law-and-legal-studies,ResM Law,University of Plymouth,"GBP 13,645",https://www.idp.com/global/Categories/University-of-Plymouth/ResM-Law/p/PRG-UK-00374740
1550,law-and-legal-studies,Doctor of Philosophy in Criminal Justice,North Dakota State University,"USD 40,908",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Doctor-of-Philosophy-in-Criminal-Justice/p/PRG-US-00000568
1551,law-and-legal-studies,Master of Science in Criminology and Criminal Justice,Indiana State University,"USD 30,132",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Master-of-Science-in-Criminology-and-Criminal-Justice/p/PRG-US-00000661
1552,law-and-legal-studies,Master of Arts in Criminology and Criminal Justice,Indiana State University,"USD 27,621",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Master-of-Arts-in-Criminology-and-Criminal-Justice/p/PRG-US-00000662
1553,law-and-legal-studies,Bachelor of Science in Legal Studies,Indiana State University,"USD 81,160",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Bachelor-of-Science-in-Legal-Studies/p/PRG-US-00000724
1554,law-and-legal-studies,Master of Science in Criminal Justice,University of North Texas,"USD 33,984",https://www.idp.com/global/Categories/University-of-North-Texas/Master-of-Science-in-Criminal-Justice/p/PRG-US-00000865
1555,law-and-legal-studies,Bachelor of Science in Criminal Justice,University of North Texas,"USD 113,280",https://www.idp.com/global/Categories/University-of-North-Texas/Bachelor-of-Science-in-Criminal-Justice/p/PRG-US-00000938
1556,law-and-legal-studies,Bachelor of Arts in Legal Studies,University of Pittsburgh,"USD 130,624",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Bachelor-of-Arts-in-Legal-Studies/p/PRG-US-00001084
1557,law-and-legal-studies,Bachelor of Arts in Administration of Justice,University of Pittsburgh,"USD 130,624",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Bachelor-of-Arts-in-Administration-of-Justice/p/PRG-US-00001089
1558,law-and-legal-studies,Doctor of Philosophy in Ethics and Legal Studies,University of Pennsylvania,"USD 150,712",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Doctor-of-Philosophy-in-Ethics-and-Legal-Studies/p/PRG-US-00001330
1559,law-and-legal-studies,Juris Doctor,Georgetown University,"USD 200,616",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-Doctor/p/PRG-US-00001495
1560,law-and-legal-studies,Juris Doctor/Master of Arts in Latin American Studies,Georgetown University,"USD 159,408",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-DoctorMaster-of-Arts-in-Latin-American-Studies/p/PRG-US-00001489
1561,law-and-legal-studies,Juris Doctor/Master of Business Administration,Yale University,"USD 255,512",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-DoctorMaster-of-Business-Administration/p/PRG-US-00002148
1562,law-and-legal-studies,Master of Laws,Yale University,"USD 63,878",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws/p/PRG-US-00002150
