,area of study,course_name,university_name,course_fee,course_link
6545,performing-arts-and-music,Master of Music in Theory,The New School,"USD 95,060",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-in-Theory/p/PRG-US-00213858
6546,performing-arts-and-music,Bachelor of Fine Arts in Musical Theatre,University of Tampa,"USD 115,208",https://www.idp.com/global/Categories/University-of-Tampa/Bachelor-of-Fine-Arts-in-Musical-Theatre/p/PRG-US-00214129
6547,performing-arts-and-music,Bachelor of Music in Combined Choral and Instrumental Music Education,The Catholic University of America,"USD 194,400",https://www.idp.com/global/Categories/The-Catholic-University-of-America/Bachelor-of-Music-in-Combined-Choral-and-Instrumental-Music-Education/p/PRG-US-00214250
6548,performing-arts-and-music,Bachelor of Music in Piano Pedagogy,The Catholic University of America,"USD 194,400",https://www.idp.com/global/Categories/The-Catholic-University-of-America/Bachelor-of-Music-in-Piano-Pedagogy/p/PRG-US-00214263
6549,performing-arts-and-music,Bachelor of Music in Collaborative Piano,The Catholic University of America,"USD 194,400",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Music-in-Collaborative-Piano/p/PRG-US-00214229
6550,performing-arts-and-music,Bachelor of Arts in Drama / Master of Arts in Theatre Education Accelerate...,The Catholic University of America,"USD 243,000",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Theatre/Bachelor-of-Arts-in-Drama-Master-of-Arts-in-Theatre-Education-Accelerated-Degree/p/PRG-US-00214424
6551,performing-arts-and-music,Bachelor of Arts in Music - Brass,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/University-of-North-Carolina-at-Chapel-Hill/Bachelor-of-Arts-in-Music-Brass/p/PRG-US-00214989
6552,performing-arts-and-music,Bachelor of Arts in Music - Music Education,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/University-of-North-Carolina-at-Chapel-Hill/Bachelor-of-Arts-in-Music-Music-Education/p/PRG-US-00214993
6553,performing-arts-and-music,Bachelor of Arts in Music - Jazz,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Arts-in-Music-Jazz/p/PRG-US-00214991
6554,performing-arts-and-music,Bachelor of Arts in Music - Percussion,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/University-of-North-Carolina-at-Chapel-Hill/Bachelor-of-Arts-in-Music-Percussion/p/PRG-US-00214995
6555,performing-arts-and-music,Bachelor of Arts in Music - Strings,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/University-of-North-Carolina-at-Chapel-Hill/Bachelor-of-Arts-in-Music-Strings/p/PRG-US-00214999
6556,performing-arts-and-music,Bachelor of Arts in Music - Popular Music,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Arts-in-Music-Popular-Music/p/PRG-US-00214998
6557,performing-arts-and-music,Bachelor of Arts in Music - Voice,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Arts-in-Music-Voice/p/PRG-US-00215000
6558,performing-arts-and-music,Bachelor of Music - Brass,University of North Carolina at Chapel Hill,"USD 148,264",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Music-Brass/p/PRG-US-00215003
6559,performing-arts-and-music,Master of Fine Arts in Visual and Performing Arts - Theatre [Acting],Purdue University - West Lafayette,"USD 56,406",https://www.idp.com/global/Categories/Purdue-University---West-Lafayette/Master-of-Fine-Arts-in-Visual-and-Performing-Arts-Theatre-Acting/p/PRG-US-00215261
6560,performing-arts-and-music,Bachelor of Arts in Media Arts - Performing Arts,Sacred Heart University,"USD 176,320",https://www.idp.com/global/Categories/Sacred-Heart-University/Bachelor-of-Arts-in-Media-Arts-Performing-Arts/p/PRG-US-00215381
6561,performing-arts-and-music,Master of Fine Arts in Visual and Performing Arts - Theatre [Scenic Design...,Purdue University - West Lafayette,"USD 56,406",https://www.idp.com/global/Categories/Purdue-University---West-Lafayette/Master-of-Fine-Arts-in-Visual-and-Performing-Arts-Theatre-Scenic-Design/p/PRG-US-00215495
6562,performing-arts-and-music,Master of Fine Arts in Visual and Performing Arts - Theatre [Lighting Desi...,Purdue University - West Lafayette,"USD 56,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Theatre/Master-of-Fine-Arts-in-Visual-and-Performing-Arts-Theatre-Lighting-Design/p/PRG-US-00215493
6563,performing-arts-and-music,Master of Fine Arts in Visual and Performing Arts - Theatre [Audio Technol...,Purdue University - West Lafayette,"USD 56,406",https://www.idp.com/global/Categories/Purdue-University---West-Lafayette/Master-of-Fine-Arts-in-Visual-and-Performing-Arts-Theatre-Audio-Technology/p/PRG-US-00215506
6564,performing-arts-and-music,Master of Fine Arts - Performance and Performance Studies,Pratt Institute,"USD 114,720",https://www.idp.com/global/Categories/Pratt-Institute/Master-of-Fine-Arts-Performance-and-Performance-Studies/p/PRG-US-00215681
6565,performing-arts-and-music,Bachelor of Arts in Theatre Studies,Central Washington University,"USD 89,932",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Theatre/Bachelor-of-Arts-in-Theatre-Studies/p/PRG-US-00215763
6566,performing-arts-and-music,Bachelor of Science in Music Technology - General,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Music-Technology-General/p/PRG-US-00216609
6567,performing-arts-and-music,Bachelor of Science in Music Technology,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Science-in-Music-Technology/p/PRG-US-00216603
6568,performing-arts-and-music,Bachelor of Science in Music Technology - Electrical and Computer Engineer...,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Music-Technology-Electrical-and-Computer-Engineering-Signal-Processing/p/PRG-US-00216631
6569,performing-arts-and-music,Bachelor of Science in Music Technology - Mechanical Engineering: Acoustic...,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Science-in-Music-Technology-Mechanical-Engineering-Acoustics-and-Vibrations/p/PRG-US-00216635
