,location,course_link,duration,entry_score,course_qualification,intakes
0,United Kingdom,https://www.idp.com/global/Categories/Business/International-Business/MSc-International-Business/p/PRG-UK-00073079,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-International-Business-Singapore/p/PRG-UK-00335966,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
2,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Bachelor-of-Commerce/p/PRG-AU-00065740,3 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july', 'august']"
3,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Marketing/p/PRG-UK-00073003,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
4,United States,https://www.idp.com/global/Categories/The-University-of-Illinois-at-Chicago---Shorelight/Academic-Accelerator-Program-AAP/p/PRG-US-00232393,9 Month(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
5,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Business-and-Management/p/PRG-NZ-00073962,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july', 'november']"
6,Canada,https://www.idp.com/global/Categories/Fleming-College/Graduate-Certificate-in-Project-Management/p/PRG-CA-00100859,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
7,New Zealand,https://www.idp.com/global/Categories/Otago-Polytechnic/Graduate-Diploma-in-Applied-Management-Auckland-or-Central-Otago-international-students-only/p/PRG-NZ-00200443,1 Year(s),,(Graduate) Diploma level 7,"['january', 'march', 'april', 'june', 'august', 'october']"
8,Australia,https://www.idp.com/global/Categories/Trinity-College/Trinity-College-Foundation-Studies-Main/p/PRG-AU-00058934,44 Week(s),,Foundation,"['feb', 'august']"
9,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Management/p/PRG-UK-00165387,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
10,Australia,https://www.idp.com/global/Categories/Business/Management-and-Commerce/Bachelor-of-Commerce/p/PRG-AU-00065381,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'march', 'august']"
11,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-Commerce/p/PRG-AU-00065978,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'may', 'june', 'september']"
12,United Kingdom,https://www.idp.com/global/Categories/Business/Human-resource-Management/MSc-Human-Resource-Management/p/PRG-UK-00073034,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
13,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-International-Marketing/p/PRG-UK-00073022,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
14,Australia,https://www.idp.com/global/Categories/UNSW-Global-Pty-Ltd-Foundation-Year/Standard-Foundation-Studies-Program/p/PRG-AU-00063825,9 Month(s),,Foundation,"['march', 'august', 'november']"
15,Australia,https://www.idp.com/global/Categories/Monash-College/Monash-University-Foundation-Year-Standard/p/PRG-AU-00082641,1 Year(s),,Foundation,"['january', 'feb', 'july']"
16,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Marketing-Communications/p/PRG-AU-00116369,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
17,Australia,https://www.idp.com/global/Categories/International-Education-Services-%28University-of-Queensland-Foundation-Year%29/IES-Foundation-Year-Standard/p/PRG-AU-00188876,40 Week(s),,Foundation,"['feb', 'august']"
18,Australia,https://www.idp.com/global/Categories/CQUniversity-Australia/Master-of-Management-for-Engineers/p/PRG-AU-00116196,2 Year(s),6.0 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
19,Canada,https://www.idp.com/global/Categories/Fraser-International-College-%28FIC%29/UTP-Stage-II-in-Business-Administration/p/PRG-CA-00075396,1 Year(s),,Foundation for Undergraduate,"['january', 'may', 'september']"
20,Australia,https://www.idp.com/global/Categories/UNSW-Global-Pty-Ltd-Foundation-Year/Standard-Plus-Foundation-Studies-Program/p/PRG-AU-00065470,12 Month(s),,Foundation,"['january', 'june', 'august']"
21,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-Project-Management/p/PRG-CA-00090541,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
22,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-Global-Business-Management/p/PRG-CA-00090620,2 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
23,Canada,https://www.idp.com/global/Categories/International-College-of-Manitoba-%28Navitas%29-at-University-of-Manitoba/UTP-Stage-II-Business/p/PRG-CA-00096925,1 Year(s),,Foundation for Undergraduate,"['january', 'may', 'september']"
24,Canada,https://www.idp.com/global/Categories/International-College-of-Manitoba-%28Navitas%29-at-University-of-Manitoba/Mixed-UTP-Stage-II-Business/p/PRG-CA-00368056,1 Year(s),,Foundation for Undergraduate,"['january', 'may', 'september']"
25,Australia,https://www.idp.com/global/Categories/Trinity-College/Trinity-College-Foundation-Studies-Extended/p/PRG-AU-00178421,60 Week(s),,Foundation,"['feb', 'august']"
26,New Zealand,https://www.idp.com/global/Categories/Ara-Institute-of-Canterbury-Limited/Graduate-Diploma-in-Project-Management/p/PRG-NZ-00074687,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july', 'october']"
27,New Zealand,https://www.idp.com/global/Categories/Auckland-Institute-of-Studies-New-Zealand/Postgraduate-Diploma-in-Business-Administration/p/PRG-NZ-00113384,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['january', 'feb', 'march', 'may', 'july', 'september', 'november']"
28,Australia,https://www.idp.com/global/Categories/Monash-University/Bachelor-of-Commerce/p/PRG-AU-00173952,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
29,United States,https://www.idp.com/global/Categories/University-of-Colorado---Denver/Master-of-Science-in-Information-Systems-Business-Intelligence-Systems/p/PRG-US-00290114,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
30,United States,https://www.idp.com/global/Categories/University-of-Colorado---Denver/Master-of-Science-in-Information-Systems-Enterprise-Technology-Management/p/PRG-US-00290126,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
31,United States,https://www.idp.com/global/Categories/Business/Human-resource-Management/Master-of-Science-in-Information-Systems-Enterprise-Risk-Management/p/PRG-US-00290125,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
32,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Business-Management/p/PRG-NZ-00338124,15 Month(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'august']"
33,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Business-Management/p/PRG-NZ-00121608,16 Month(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'august']"
34,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Project-Management/p/PRG-CA-00089649,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'march', 'may', 'september']"
35,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Graduate-Certificate-in-Project-Management/p/PRG-CA-00100819,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
36,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Global-Business-Management/p/PRG-CA-00089961,4 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
37,Australia,https://www.idp.com/global/Categories/Business/Management-and-Commerce/Diploma-of-Commerce/p/PRG-AU-00061969,8 Month(s),,Diploma,"['march', 'june', 'october']"
38,Australia,https://www.idp.com/global/Categories/Deakin-College/Diploma-of-Commerce-Jakarta-Campus/p/PRG-AU-00369387,8 Month(s),,Diploma,"['march', 'june', 'october']"
39,Australia,https://www.idp.com/global/Categories/Monash-University/Bachelor-of-Business/p/PRG-AU-00061947,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
40,Australia,https://www.idp.com/global/Categories/Deakin-College/Diploma-of-Commerce/p/PRG-AU-00327758,12 Month(s),,Diploma,"['march', 'june', 'october']"
41,Australia,https://www.idp.com/global/Categories/Deakin-College/Diploma-of-Commerce-Jakarta-Campus/p/PRG-AU-00369388,12 Month(s),,Diploma,"['march', 'june', 'october']"
42,Australia,https://www.idp.com/global/Categories/Monash-College/Diploma-of-Business-Business-MONASH-COLLEGE-BUSINESS-PART-2/p/PRG-AU-00121976,9 Month(s),,Diploma,"['feb', 'june', 'october']"
43,Canada,https://www.idp.com/global/Categories/Fleming-College/Graduate-Certificate-in-International-Business-Management/p/PRG-CA-00100858,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
44,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Marketing/p/PRG-UK-00081143,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
45,Canada,https://www.idp.com/global/Categories/Fleming-College/Graduate-Certificate-in-Global-Business-Management/p/PRG-CA-00213437,4 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
46,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Bachelor-of-Commerce/p/PRG-AU-00064511,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
47,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Commerce-Undeclared/p/PRG-AU-00273025,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
48,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Graduate-Certificate-in-Business-Management/p/PRG-CA-00315081,2 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
49,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Graduate-Certificate-in-International-Business-Management/p/PRG-CA-00086493,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
50,New Zealand,https://www.idp.com/global/Categories/Southern-Institute-of-Technology/Postgraduate-Diploma-in-Business-Enterprise-Invercargill/p/PRG-NZ-00165761,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'june', 'october']"
51,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Business-Administration/p/PRG-AU-00064893,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
52,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Marketing/p/PRG-NZ-00110147,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'october']"
53,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Management-Studies/p/PRG-NZ-00073789,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['march', 'july']"
54,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Management-Studies/p/PRG-NZ-00304809,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['march', 'july']"
55,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Marketing-Communications/p/PRG-UK-00073004,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
56,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Business-Marketing/p/PRG-AU-00115742,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
57,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-International-Business/p/PRG-NZ-00074046,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'april', 'september']"
58,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Management-in-Marketing/p/PRG-AU-00109962,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
59,Australia,https://www.idp.com/global/Categories/Business/Master-of-Management-in-Marketing/p/PRG-AU-00330197,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
60,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Business-and-Management/p/PRG-UK-00107914,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
61,New Zealand,https://www.idp.com/global/Categories/Waikato-Institute-of-Technology/Graduate-Diploma-in-Operations-and-Production-Management/p/PRG-NZ-00163040,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
62,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Management-International-Business/p/PRG-NZ-00193804,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
63,Australia,https://www.idp.com/global/Categories/Macquarie-University/Master-of-Business-Administration-2-years/p/PRG-AU-00062010,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['january', 'april', 'july', 'october']"
64,Australia,https://www.idp.com/global/Categories/Business/Business-Administration/Master-of-Business-Administration-15-years/p/PRG-AU-00334867,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['april', 'july', 'october']"
65,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Human-Resource-Management-and-Organisation/p/PRG-UK-00165246,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
66,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Management-Marketing/p/PRG-NZ-00109878,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
67,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Management-Organisational-Technology-Management/p/PRG-NZ-00329605,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
68,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Business-International-Business/p/PRG-NZ-00302732,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
69,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Business-Management/p/PRG-NZ-00302733,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
70,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Business-Marketing/p/PRG-NZ-00302734,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
71,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Management-Sustainability/p/PRG-NZ-00311911,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
72,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Business/p/PRG-NZ-00074184,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
73,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Global-Business/p/PRG-NZ-00110150,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'october']"
74,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Postgraduate-Diploma-in-Business/p/PRG-NZ-00117933,9 Month(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'august']"
75,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Business-Business-Information-Systems/p/PRG-NZ-00302729,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
76,New Zealand,https://www.idp.com/global/Categories/Business/Sports-Management/Master-of-Business-Sport-Leadership-and-Management/p/PRG-NZ-00302737,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
77,Canada,https://www.idp.com/global/Categories/Fraser-International-College-%28FIC%29/UTP-Stage-I/p/PRG-CA-00075397,8 Month(s),,Foundation for Undergraduate,"['january', 'may', 'september']"
78,Australia,https://www.idp.com/global/Categories/UNSW-Global-Pty-Ltd-Foundation-Year/Transition-Foundation-Studies-Program/p/PRG-AU-00060515,4 Month(s),,Foundation,"['january', 'march', 'august']"
79,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Management/p/PRG-UK-00081148,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
80,Australia,https://www.idp.com/global/Categories/UTS-College/Diploma-of-Business-Standard/p/PRG-AU-00059884,12 Month(s),,Diploma,"['feb', 'march', 'june', 'september', 'october']"
81,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-International-Business-Management/p/PRG-CA-00090602,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
82,United Kingdom,https://www.idp.com/global/Categories/Lancaster-University/MSc-Marketing/p/PRG-UK-00170384,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
83,Australia,https://www.idp.com/global/Categories/Curtin-University/Bachelor-of-Commerce/p/PRG-AU-00062538,3 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'feb', 'may', 'june', 'july', 'august', 'november']"
84,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Management-Entrepreneurship-and-Innovation-Pathway/p/PRG-UK-00121226,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
85,United States,https://www.idp.com/global/Categories/University-of-Central-Florida---Shorelight/Global-Achievement-Academy-3-GAA-3/p/PRG-US-00049815,3 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
86,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Business-Information-Systems/p/PRG-AU-00063904,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
87,Australia,https://www.idp.com/global/Categories/Trinity-College/Trinity-College-Foundation-Studies-Fast-Track/p/PRG-AU-00058943,31 Week(s),,Foundation,"['june', 'july', 'september']"
88,Canada,https://www.idp.com/global/Categories/Durham-College/Graduate-Certificate-in-Project-Management/p/PRG-CA-00110464,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
89,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-International-Business/p/PRG-AU-00120999,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
90,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Management/p/PRG-AU-00060771,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
91,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Management/p/PRG-AU-00274626,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
92,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-International-Business/p/PRG-AU-00369002,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'august']"
93,Canada,https://www.idp.com/global/Categories/George-Brown-College/Ontario-College-Graduate-Certificate-in-International-Business-Management/p/PRG-CA-00092125,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
94,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Project-Management/p/PRG-CA-00089949,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
95,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Graduate-Certificate-in-Marketing-Management/p/PRG-CA-00106187,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
96,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/Foundation-Pathways-at-Birmingham/p/PRG-UK-00335376,1 Year(s),,Foundation for Undergraduate,"['january', 'feb', 'september']"
97,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide-College/Foundation-Studies-Standard/p/PRG-AU-00062512,40 Week(s),,Foundation,"['feb', 'march', 'april', 'august']"
98,United States,https://www.idp.com/global/Categories/New-Jersey-Institute-of-Technology/Master-of-Science-in-Business-and-Information-Systems/p/PRG-US-00019465,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
99,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Information-Systems-Business-Analytics/p/PRG-AU-00270597,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
100,Australia,https://www.idp.com/global/Categories/Business/Management-and-Commerce/Diploma-of-Commerce/p/PRG-AU-00060701,1 Year(s),,Diploma,"['feb', 'july']"
101,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Advanced-Engineering-Management-Project-Management/p/PRG-UK-00072969,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
102,New Zealand,https://www.idp.com/global/Categories/Taylors-College-Auckland/Auckland-Foundation-Year-Standard/p/PRG-NZ-00074511,46 Week(s),,Foundation,['january']
103,New Zealand,https://www.idp.com/global/Categories/University-of-Otago-Language-Centre-and-Foundation-Year/Bridging-Programme/p/PRG-NZ-00096932,6 Week(s),,Foundation,"['january', 'may', 'august']"
104,New Zealand,https://www.idp.com/global/Categories/Taylors-College-Auckland/Auckland-Foundation-Year-Standard/p/PRG-NZ-00336671,42 Week(s),,Foundation,['august']
105,New Zealand,https://www.idp.com/global/Categories/Business/Auckland-Foundation-Year-Standard/p/PRG-NZ-00336670,47 Week(s),,Foundation,['july']
106,United States,https://www.idp.com/global/Categories/National-University/Master-of-Business-Administration/p/PRG-US-00035137,2 Semester(s),,Masters Degree,['december']
107,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Bachelor-of-Commerce/p/PRG-NZ-00074141,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
108,New Zealand,https://www.idp.com/global/Categories/Otago-Polytechnic/Graduate-Diploma-in-Applied-Management-Dunedin/p/PRG-NZ-00109430,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
109,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Bachelor-of-Commerce-in-Anthropology/p/PRG-NZ-00370638,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
110,United States,https://www.idp.com/global/Categories/University-of-Bridgeport/Master-of-Business-Administration/p/PRG-US-00009548,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
111,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-International-Business/p/PRG-UK-00081163,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
112,Canada,https://www.idp.com/global/Categories/Loyalist-College-of-Applied-Arts-and-Technology/Ontario-College-Graduate-Certificate-in-Project-Management/p/PRG-CA-00248917,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
113,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Business-International-Business/p/PRG-AU-00115743,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
114,Australia,https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Management-in-Project-Management/p/PRG-AU-00157840,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
115,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Diploma-in-Business/p/PRG-CA-00089641,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
116,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Global-Business-Management/p/PRG-CA-00089653,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'march', 'may', 'september']"
117,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Diploma-in-Business-International-Business/p/PRG-CA-00324183,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
118,Canada,https://www.idp.com/global/Categories/Business/International-Business/International-Business-Post-Baccalaureate-Diploma/p/PRG-CA-00347960,1 Year(s),6.5 IELTS,Graduate Diploma,"['january', 'september']"
119,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Business-Sport-Management/p/PRG-AU-00269489,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
120,Australia,https://www.idp.com/global/Categories/Business/Human-resource-Management/Master-of-Human-Resource-Management-and-Industrial-Relations/p/PRG-AU-00059468,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
121,Canada,https://www.idp.com/global/Categories/Business/International-Business/International-Business-Post-Baccalaureate-Diploma/p/PRG-CA-00088817,2 Year(s),6.5 IELTS,Graduate Diploma,"['january', 'may', 'september']"
122,United States,https://www.idp.com/global/Categories/The-University-of-Illinois-at-Chicago---Shorelight/Extended-Accelerator-Program-EAP/p/PRG-US-00232394,3 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
123,Australia,https://www.idp.com/global/Categories/Monash-College/Diploma-of-Business-Commerce-MONASH-COLLEGE-COMMERCE-PART-2/p/PRG-AU-00121974,9 Month(s),,Diploma,"['feb', 'june', 'october']"
124,New Zealand,https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Business/p/PRG-NZ-00074180,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['march', 'july']"
125,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Diploma-in-Business-Management/p/PRG-CA-00089700,4 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
126,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Business-Human-Resource-Management/p/PRG-AU-00115744,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
127,United Kingdom,https://www.idp.com/global/Categories/Lancaster-University/MSc-Management-2-Year/p/PRG-UK-00077492,2 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
128,New Zealand,https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Marketing/p/PRG-NZ-00106466,8 Month(s),6.5 IELTS,Postgraduate Diploma,"['march', 'october']"
129,Australia,https://www.idp.com/global/Categories/Deakin-College/Foundation-Program-Standard/p/PRG-AU-00214052,8 Month(s),,Foundation,"['march', 'june', 'october']"
130,Canada,https://www.idp.com/global/Categories/Vancouver-Island-University/Master-of-Business-Administration/p/PRG-CA-00167336,20 Month(s),7.0 IELTS,Masters Degree,"['january', 'september']"
131,United Kingdom,https://www.idp.com/global/Categories/University-of-Central-Lancashire/Master-of-Business-Administration-MBA-With-Professional-Placement/p/PRG-UK-00298263,2 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
132,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Strategic-Marketing-and-Consulting/p/PRG-UK-00072941,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
133,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Strategic-Marketing-and-Consulting-24-months/p/PRG-UK-00342062,2 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
134,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Business-Analytics-088856B/p/PRG-AU-00201477,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
135,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Business-Analytics-088856B/p/PRG-AU-00373320,2 Year(s),,Masters Degree (Coursework),"['march', 'july', 'november']"
136,Australia,https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Business-Analytics/p/PRG-AU-00182155,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
137,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/BSc-Hons-Business-Management/p/PRG-UK-00073229,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
138,New Zealand,https://www.idp.com/global/Categories/Massey-University/Postgraduate-Diploma-in-Supply-Chain-Management/p/PRG-NZ-00074986,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july']"
139,New Zealand,https://www.idp.com/global/Categories/Auckland-Institute-of-Studies-New-Zealand/Graduate-Diploma-in-Business/p/PRG-NZ-00113396,3 Semester(s),,(Graduate) Diploma level 7,"['feb', 'may', 'september']"
140,New Zealand,https://www.idp.com/global/Categories/University-of-Otago-Language-Centre-and-Foundation-Year/Foundation-Year-Commerce/p/PRG-NZ-00173983,1 Year(s),,Foundation,"['feb', 'march', 'june', 'october']"
