,area of study,course_name,university_name,course_fee,course_link
98,business,Master of Science in Business and Information Systems,New Jersey Institute of Technology,"USD 45,810",https://www.idp.com/global/Categories/New-Jersey-Institute-of-Technology/Master-of-Science-in-Business-and-Information-Systems/p/PRG-US-00019465
99,business,Master of Information Systems (Business Analytics),Deakin University,"AUD 72,800",https://www.idp.com/global/Categories/Deakin-University/Master-of-Information-Systems-Business-Analytics/p/PRG-AU-00270597
100,business,Diploma of Commerce,RMIT University,"AUD 28,800",https://www.idp.com/global/Categories/Business/Management-and-Commerce/Diploma-of-Commerce/p/PRG-AU-00060701
101,business,MSc Advanced Engineering Management - Project Management,University of Birmingham,"GBP 24,480",https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Advanced-Engineering-Management-Project-Management/p/PRG-UK-00072969
102,business,Auckland Foundation Year - Standard,Taylors College Auckland,"NZD 28,600",https://www.idp.com/global/Categories/Taylors-College-Auckland/Auckland-Foundation-Year-Standard/p/PRG-NZ-00074511
103,business,Bridging Programme,University of Otago Language Centre and Foundation Year,"NZD 2,808",https://www.idp.com/global/Categories/University-of-Otago-Language-Centre-and-Foundation-Year/Bridging-Programme/p/PRG-NZ-00096932
104,business,Auckland Foundation Year - Standard,Taylors College Auckland,"NZD 28,600",https://www.idp.com/global/Categories/Taylors-College-Auckland/Auckland-Foundation-Year-Standard/p/PRG-NZ-00336671
105,business,Auckland Foundation Year - Standard,Taylors College Auckland,"NZD 28,600",https://www.idp.com/global/Categories/Business/Auckland-Foundation-Year-Standard/p/PRG-NZ-00336670
106,business,Master of Business Administration,National University,"USD 23,868",https://www.idp.com/global/Categories/National-University/Master-of-Business-Administration/p/PRG-US-00035137
107,business,Bachelor of Commerce,University of Canterbury,"NZD 96,375",https://www.idp.com/global/Categories/University-of-Canterbury/Bachelor-of-Commerce/p/PRG-NZ-00074141
108,business,Graduate Diploma in Applied Management - Dunedin,Otago Polytechnic,"NZD 20,350",https://www.idp.com/global/Categories/Otago-Polytechnic/Graduate-Diploma-in-Applied-Management-Dunedin/p/PRG-NZ-00109430
109,business,Bachelor of Commerce in Anthropology,University of Canterbury,"NZD 96,375",https://www.idp.com/global/Categories/University-of-Canterbury/Bachelor-of-Commerce-in-Anthropology/p/PRG-NZ-00370638
