,location,course_link,duration,entry_score,course_qualification,intakes
1421,New Zealand,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/International-Diploma-in-Food-Preparation-and-Cookery-Supervision-Advanced-Level-5/p/PRG-NZ-00263195,2 Year(s),,Diploma level 5,"['january', 'april', 'june', 'september', 'november']"
1422,New Zealand,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Beauty/New-Zealand-Certificate-in-Beauty-Therapy-Level-4/p/PRG-NZ-00340859,1 Year(s),,Certificate level 4,['feb']
1423,New Zealand,https://www.idp.com/global/Categories/Wellington-Institute-of-Technology/New-Zealand-Diploma-in-Hospitality-Management-Level-5/p/PRG-NZ-00375115,1 Year(s),,Diploma level 5,['march']
1424,New Zealand,https://www.idp.com/global/Categories/Wellington-Institute-of-Technology/New-Zealand-Certificate-in-Hairdressing-Salon-Support-Level-3/p/PRG-NZ-00375111,1 Year(s),,Certificate level 3,['march']
1425,United Kingdom,https://www.idp.com/global/Categories/Heriot-Watt-University/Brewing-and-Distilling-MSc/p/PRG-UK-00076875,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1426,United Kingdom,https://www.idp.com/global/Categories/Heriot-Watt-University/BSc-Hons-Brewing-and-Distilling/p/PRG-UK-00077005,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1427,United Kingdom,https://www.idp.com/global/Categories/University-of-Sunderland/Tourism-and-Hospitality-MSc/p/PRG-UK-00079498,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['feb', 'september']"
1428,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/Tourism-Planning-and-Management-BA-Honours/p/PRG-UK-00085051,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1429,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/Tourism-with-Business-BA-Honours/p/PRG-UK-00085224,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1430,United Kingdom,https://www.idp.com/global/Categories/Staffordshire-University/BA-Hons-Tourism-Management-Top-up/p/PRG-UK-00095156,1 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1431,United Kingdom,https://www.idp.com/global/Categories/Staffordshire-University/BA-Hons-Events-Management/p/PRG-UK-00095229,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1432,Australia,https://www.idp.com/global/Categories/Blue-Mountains-International-Hotel-Management-School/Associate-Degree-of-Business-International-Hotel-and-Resort-Management/p/PRG-AU-00060650,2 Year(s),6.0 IELTS,Associate Degree,"['january', 'april', 'july', 'september']"
