,area of study,course_name,university_name,course_fee,course_link
345,political-and-social-sciences,Bachelor of Arts - Anthropology and Sociology,The University of Western Australia,"AUD 99,000",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Arts-Anthropology-and-Sociology/p/PRG-AU-00159891
346,political-and-social-sciences,Master of Business - Organisational Sustainability,The University of Queensland,"AUD 63,408",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Business-Organisational-Sustainability/p/PRG-AU-00221879
347,political-and-social-sciences,Doctor of Philosophy in Sociology,The University of New South Wales,"AUD 102,240",https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Doctor-of-Philosophy-in-Sociology/p/PRG-AU-00291546
348,political-and-social-sciences,Master of Political Economy,The University of Sydney,"AUD 66,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Political-Economy/p/PRG-AU-00331020
349,political-and-social-sciences,Diploma of Arts (Education) {MONASH COLLEGE ACCELERATED ARTS SOCIOLOGY EDU...,Monash College,"AUD 24,690",https://www.idp.com/global/Categories/Monash-College/Diploma-of-Arts-Education-MONASH-COLLEGE-ACCELERATED-ARTS-SOCIOLOGY-EDUCATION-PART-1/p/PRG-AU-00269618
350,political-and-social-sciences,Bachelor of International Relations,Bond University,"AUD 126,240",https://www.idp.com/global/Categories/Bond-University/Bachelor-of-International-Relations/p/PRG-AU-00062559
351,political-and-social-sciences,Bachelor of Social Work,Western Sydney University,"AUD 104,960",https://www.idp.com/global/Categories/Western-Sydney-University/Bachelor-of-Social-Work/p/PRG-AU-00065165
352,political-and-social-sciences,Doctor of Philosophy in Social Science and Policy,The University of New South Wales,"AUD 102,240",https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Doctor-of-Philosophy-in-Social-Science-and-Policy/p/PRG-AU-00291541
353,political-and-social-sciences,Doctor of Philosophy in Social Policy,The University of New South Wales,"AUD 102,240",https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Doctor-of-Philosophy-in-Social-Policy/p/PRG-AU-00291544
354,political-and-social-sciences,Master of Philosophy in Arts and Social Sciences - Global and First Nation...,The University of New South Wales,"AUD 51,120",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Studies-in-Human-Society/Master-of-Philosophy-in-Arts-and-Social-Sciences-Global-and-First-Nations-Studies/p/PRG-AU-00337284
355,political-and-social-sciences,Master of Philosophy in Arts and Social Sciences - Knowledges and Ethical ...,The University of New South Wales,"AUD 51,120",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Studies-in-Human-Society/Master-of-Philosophy-in-Arts-and-Social-Sciences-Knowledges-and-Ethical-Practices/p/PRG-AU-00337286
356,political-and-social-sciences,Master of Social Change and Development,The University of Newcastle,"AUD 46,860",https://www.idp.com/global/Categories/The-University-of-Newcastle/Master-of-Social-Change-and-Development/p/PRG-AU-00158492
357,political-and-social-sciences,Bachelor of Social Work,Australian College of Applied Psychology,"AUD 93,182",https://www.idp.com/global/Categories/Australian-College-of-Applied-Psychology/Bachelor-of-Social-Work/p/PRG-AU-00201479
358,political-and-social-sciences,MSc Applied International Development,University of Reading,"GBP 17,100",https://www.idp.com/global/Categories/University-of-Reading/MSc-Applied-International-Development/p/PRG-UK-00206701
359,political-and-social-sciences,Master of Public Administration (Advance Entry),Flinders University,"AUD 34,000",https://www.idp.com/global/Categories/Flinders-University/Master-of-Public-Administration-Advance-Entry/p/PRG-AU-00060023
360,political-and-social-sciences,Doctor of Philosophy (Gender and Health),The University of Newcastle,"AUD 137,020",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Gender-Studies/Doctor-of-Philosophy-Gender-and-Health/p/PRG-AU-00061399
361,political-and-social-sciences,Bachelor of Social Work,Flinders University,"AUD 121,200",https://www.idp.com/global/Categories/Flinders-University/Bachelor-of-Social-Work/p/PRG-AU-00063327
362,political-and-social-sciences,Master of Peace and Conflict Studies,The University of Sydney,"AUD 41,500",https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Peace-and-Conflict-Studies/p/PRG-AU-00063377
363,political-and-social-sciences,Doctor of Philosophy (Social Sciences),Flinders University,"AUD 120,000",https://www.idp.com/global/Categories/Flinders-University/Doctor-of-Philosophy-Social-Sciences/p/PRG-AU-00065154
364,political-and-social-sciences,Master of Social Work,The University of Sydney,"AUD 44,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Social-Work/p/PRG-AU-00065187
365,political-and-social-sciences,Master of Public Policy and Management,Murdoch University,"AUD 70,746",https://www.idp.com/global/Categories/Murdoch-University/Master-of-Public-Policy-and-Management/p/PRG-AU-00101604
366,political-and-social-sciences,Bachelor of Social Work (Honours),RMIT University,"AUD 122,880",https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Social-Work-Honours/p/PRG-AU-00110293
367,political-and-social-sciences,Bachelor of Arts (Sociology),University of South Australia,"AUD 88,200",https://www.idp.com/global/Categories/University-of-South-Australia/Bachelor-of-Arts-Sociology/p/PRG-AU-00116052
368,political-and-social-sciences,Bachelor of Arts in Politics and International Studies,The University of Melbourne,"AUD 101,472",https://www.idp.com/global/Categories/The-University-of-Melbourne/Bachelor-of-Arts-in-Politics-and-International-Studies/p/PRG-AU-00259841
369,political-and-social-sciences,Gender Studies MA,University of Leeds,"GBP 20,000",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Gender-Studies/Gender-Studies-MA/p/PRG-UK-00077712
370,political-and-social-sciences,MA Language and Cultural Diversity,King's College London,"GBP 18,780",https://www.idp.com/global/Categories/King%27s-College-London/MA-Language-and-Cultural-Diversity/p/PRG-UK-00102469
371,political-and-social-sciences,MA International Relations,King's College London,"GBP 27,900",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Political-Science/MA-International-Relations/p/PRG-UK-00102478
372,political-and-social-sciences,International Foundation Year- Arts and Social Science Route,University of Leeds,"GBP 19,000",https://www.idp.com/global/Categories/University-of-Leeds/International-Foundation-Year-Arts-and-Social-Science-Route/p/PRG-UK-00105288
373,political-and-social-sciences,Bachelor of Social Science,Western Sydney University - Sydney City Campus,"AUD 78,720",https://www.idp.com/global/Categories/Western-Sydney-University---Sydney-City-Campus/Bachelor-of-Social-Science/p/PRG-AU-00277358
