,location,course_link,duration,entry_score,course_qualification,intakes
1465,United States,https://www.idp.com/global/Categories/Saginaw-Valley-State-University/Bachelor-of-Science-in-Physics/p/PRG-US-00037771,8 Semester(s),,Bachelor Degree,"['january', 'may', 'june', 'august']"
1466,United States,https://www.idp.com/global/Categories/Saginaw-Valley-State-University/Bachelor-of-Science-in-Optical-Physics/p/PRG-US-00037772,8 Semester(s),,Bachelor Degree,"['january', 'may', 'june', 'august']"
1467,United States,https://www.idp.com/global/Categories/Santa-Barbara-City-College/Associate-in-Arts-Physics/p/PRG-US-00037963,4 Semester(s),,Associate Degree,"['january', 'june', 'august']"
1468,United States,https://www.idp.com/global/Categories/Cornell-University/Doctor-of-Philosophy-in-Physics/p/PRG-US-00038172,10 Semester(s),7.0 IELTS,Ph.D.,['september']
1469,United States,https://www.idp.com/global/Categories/Physics/Particle-and-Material-Physics/Doctor-of-Philosophy-in-Materials-Science-and-Engineering/p/PRG-US-00038189,10 Semester(s),7.0 IELTS,Ph.D.,['september']
1470,United States,https://www.idp.com/global/Categories/Physics/Particle-and-Material-Physics/Master-of-Engineering-in-Materials-Science-and-Engineering/p/PRG-US-00038191,2 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
1471,United States,https://www.idp.com/global/Categories/Physics/Applied-Physics/Doctor-of-Philosophy-in-Applied-Physics/p/PRG-US-00038246,10 Semester(s),7.0 IELTS,Ph.D.,['september']
1472,United States,https://www.idp.com/global/Categories/Cornell-University/Doctor-of-Philosphy-in-Atmospheric-Sciences/p/PRG-US-00038244,6 Semester(s),7.0 IELTS,Ph.D.,"['feb', 'september']"
1473,United States,https://www.idp.com/global/Categories/Cornell-University/Bachelor-of-Science-in-Atmospheric-Science/p/PRG-US-00038323,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
1474,United States,https://www.idp.com/global/Categories/North-Carolina-State-University---Raleigh/Master-of-Science-in-Atmospheric-Science/p/PRG-US-00038527,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august', 'september']"
1475,United States,https://www.idp.com/global/Categories/Oakland-University/Master-of-Science-in-Physics/p/PRG-US-00038721,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
1476,United States,https://www.idp.com/global/Categories/Oakland-University/Bachelor-of-Arts-in-Physics/p/PRG-US-00038812,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
1477,United States,https://www.idp.com/global/Categories/University-of-Oklahoma/Bachelor-of-Science-in-Astrophysics/p/PRG-US-00038950,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
1478,United States,https://www.idp.com/global/Categories/University-of-Oklahoma/Bachelor-of-Science-in-Astronomy/p/PRG-US-00039126,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
1479,United States,https://www.idp.com/global/Categories/Michigan-Technological-University/Doctor-of-Philosophy-in-Physics/p/PRG-US-00039157,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'may', 'august']"
1480,United States,https://www.idp.com/global/Categories/Michigan-Technological-University/Master-of-Science-in-Physics/p/PRG-US-00039158,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
1481,United States,https://www.idp.com/global/Categories/Michigan-Technological-University/Doctor-of-Philosophy-in-Materials-Science-and-Engineering/p/PRG-US-00039165,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'august']"
