,area of study,course_name,university_name,course_fee,course_link
850,physics,Doctor of Philosophy in Atmospheric and Oceanic Sciences,University of Wisconsin - Madison,"USD 76,519",https://www.idp.com/global/Categories/University-of-Wisconsin---Madison/Doctor-of-Philosophy-in-Atmospheric-and-Oceanic-Sciences/p/PRG-US-00005606
851,physics,Doctor of Philosophy in Engineering - Applied Physics,Mississippi State University,"USD 71,520",https://www.idp.com/global/Categories/Mississippi-State-University/Doctor-of-Philosophy-in-Engineering-Applied-Physics/p/PRG-US-00006058
852,physics,Master of Science in Physics,Mississippi State University,"USD 47,680",https://www.idp.com/global/Categories/Mississippi-State-University/Master-of-Science-in-Physics/p/PRG-US-00006059
853,physics,Bachelor of Science in Physics,South Dakota State University,"USD 44,688",https://www.idp.com/global/Categories/South-Dakota-State-University/Bachelor-of-Science-in-Physics/p/PRG-US-00006216
854,physics,Doctor of Philosophy in Physics,Florida A and M University,"USD 108,294",https://www.idp.com/global/Categories/Florida-A-and-M-University/Doctor-of-Philosophy-in-Physics/p/PRG-US-00006292
855,physics,Bachelor of Science in Secondary Education - Physics Education,Florida A and M University,"USD 141,352",https://www.idp.com/global/Categories/Florida-A-and-M-University/Bachelor-of-Science-in-Secondary-Education-Physics-Education/p/PRG-US-00006306
856,physics,Bachelor of Science in Physics,Florida A and M University,"USD 141,352",https://www.idp.com/global/Categories/Florida-A-and-M-University/Bachelor-of-Science-in-Physics/p/PRG-US-00006311
857,physics,Doctor of Philosophy in Materials Science,Colorado School of Mines,"USD 112,050",https://www.idp.com/global/Categories/Colorado-School-of-Mines/Doctor-of-Philosophy-in-Materials-Science/p/PRG-US-00006373
858,physics,Doctor of Philosophy in Applied Physics,Colorado School of Mines,"USD 112,050",https://www.idp.com/global/Categories/Physics/Applied-Physics/Doctor-of-Philosophy-in-Applied-Physics/p/PRG-US-00006385
859,physics,Master of Science in Materials Science,Colorado School of Mines,"USD 56,025",https://www.idp.com/global/Categories/Colorado-School-of-Mines/Master-of-Science-in-Materials-Science/p/PRG-US-00006403
860,physics,Bachelor of Arts in Physics,University of Montana,"USD 108,952",https://www.idp.com/global/Categories/University-of-Montana/Bachelor-of-Arts-in-Physics/p/PRG-US-00006666
861,physics,Bachelor of Arts in Physics,California State University - Northridge,"USD 75,568",https://www.idp.com/global/Categories/California-State-University---Northridge/Bachelor-of-Arts-in-Physics/p/PRG-US-00186948
862,physics,Bachelor of Science in Physics,University of Wisconsin - Milwaukee,"USD 84,672",https://www.idp.com/global/Categories/University-of-Wisconsin---Milwaukee/Bachelor-of-Science-in-Physics/p/PRG-US-00187093
863,physics,Bachelor of Science in Physics,California State University - East Bay,"USD 75,500",https://www.idp.com/global/Categories/California-State-University---East-Bay/Bachelor-of-Science-in-Physics/p/PRG-US-00187099
864,physics,Bachelor of Arts in Physics,California State University - East Bay,"USD 75,500",https://www.idp.com/global/Categories/California-State-University---East-Bay/Bachelor-of-Arts-in-Physics/p/PRG-US-00187097
865,physics,Bachelor of Science in Physics,California State University - Fullerton,"USD 70,488",https://www.idp.com/global/Categories/California-State-University---Fullerton/Bachelor-of-Science-in-Physics/p/PRG-US-00187141
866,physics,Bachelor of Arts in Physics,California State University - Long Beach,"USD 64,152",https://www.idp.com/global/Categories/California-State-University---Long-Beach/Bachelor-of-Arts-in-Physics/p/PRG-US-00187151
867,physics,Bachelor of Art in Physics - Astronomy,San Francisco State University,"USD 70,488",https://www.idp.com/global/Categories/San-Francisco-State-University/Bachelor-of-Art-in-Physics-Astronomy/p/PRG-US-00187500
868,physics,Bachelor of Science in Physics - Physics for Teaching,San Francisco State University,"USD 70,488",https://www.idp.com/global/Categories/San-Francisco-State-University/Bachelor-of-Science-in-Physics-Physics-for-Teaching/p/PRG-US-00187506
869,physics,Bachelor of Science in Physics,San Francisco State University,"USD 70,488",https://www.idp.com/global/Categories/San-Francisco-State-University/Bachelor-of-Science-in-Physics/p/PRG-US-00187502
870,physics,Master of Science in Physics - Astronomy,San Francisco State University,"USD 25,020",https://www.idp.com/global/Categories/San-Francisco-State-University/Master-of-Science-in-Physics-Astronomy/p/PRG-US-00187903
871,physics,Bachelor of Arts in Astronomy,University of Hawaii - Manoa,"USD 133,344",https://www.idp.com/global/Categories/University-of-Hawaii---Manoa/Bachelor-of-Arts-in-Astronomy/p/PRG-US-00188045
872,physics,Bachelor of Science in Astrophysics,University of Hawaii - Manoa,"USD 133,344",https://www.idp.com/global/Categories/University-of-Hawaii---Manoa/Bachelor-of-Science-in-Astrophysics/p/PRG-US-00188046
873,physics,Doctor of Philosophy in Atmospheric Sciences,University of Hawaii - Manoa,"USD 100,944",https://www.idp.com/global/Categories/University-of-Hawaii---Manoa/Doctor-of-Philosophy-in-Atmospheric-Sciences/p/PRG-US-00188597
874,physics,Bachelor of Science in Biomedical Physics,Northeastern University,"USD 271,800",https://www.idp.com/global/Categories/Northeastern-University/Bachelor-of-Science-in-Biomedical-Physics/p/PRG-US-00188676
875,physics,Bachelor of Arts in Physics,San Diego State University,"USD 70,488",https://www.idp.com/global/Categories/San-Diego-State-University/Bachelor-of-Arts-in-Physics/p/PRG-US-00190115
876,physics,Bachelor of Science in Physics,San Diego State University,"USD 70,488",https://www.idp.com/global/Categories/San-Diego-State-University/Bachelor-of-Science-in-Physics/p/PRG-US-00190116
877,physics,Bachelor of Arts in Physics/Master of Science in Physics,Temple University,"USD 164,040",https://www.idp.com/global/Categories/Temple-University/Bachelor-of-Arts-in-PhysicsMaster-of-Science-in-Physics/p/PRG-US-00191378
